poi_id,name,poi_type,latitude,longitude,station_id,district_id,address,category,geometry,risk_factor,opening_hours,footfall_score
POI-000684,Jewellery Shop - Mangaluru PS-5 Area,Jewellery Shop,12.89288,74.99909,STN-KA-MGL-0004,KA-MGL,"Near Mangaluru PS-5, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000685,ATM - Bantwal PS-6 Area,ATM,12.44235,75.10547,STN-KA-MGL-0005,KA-MGL,"Near Bantwal PS-6, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000686,Jewellery Shop - Bantwal PS-6 Area,Jewellery Shop,12.44117,75.11688,STN-KA-MGL-0005,KA-MGL,"Near Bantwal PS-6, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000687,School - Bantwal PS-6 Area,School,12.43108,75.13395,STN-KA-MGL-0005,KA-MGL,"Near Bantwal PS-6, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000688,Market - Bantwal PS-6 Area,Market,12.41578,75.136,STN-KA-MGL-0005,KA-MGL,"Near Bantwal PS-6, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000689,Liquor Store - Bantwal PS-7 Area,Liquor Store,12.45556,75.25899,STN-KA-MGL-0006,KA-MGL,"Near Bantwal PS-7, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000690,Metro Station - Bantwal PS-7 Area,Metro Station,12.4469,75.22924,STN-KA-MGL-0006,KA-MGL,"Near Bantwal PS-7, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000691,ATM - Bantwal PS-7 Area,ATM,12.42855,75.2547,STN-KA-MGL-0006,KA-MGL,"Near Bantwal PS-7, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000692,ATM - Bantwal PS-7 Area,ATM,12.42132,75.2344,STN-KA-MGL-0006,KA-MGL,"Near Bantwal PS-7, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000693,School - Bantwal PS-7 Area,School,12.44636,75.28423,STN-KA-MGL-0006,KA-MGL,"Near Bantwal PS-7, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000694,ATM - Bantwal PS-7 Area,ATM,12.46479,75.25275,STN-KA-MGL-0006,KA-MGL,"Near Bantwal PS-7, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000695,School - Bantwal PS-7 Area,School,12.42994,75.22744,STN-KA-MGL-0006,KA-MGL,"Near Bantwal PS-7, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000696,School - Bantwal PS-8 Area,School,12.60623,75.42158,STN-KA-MGL-0007,KA-MGL,"Near Bantwal PS-8, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000697,Bank - Bantwal PS-8 Area,Bank,12.59262,75.44631,STN-KA-MGL-0007,KA-MGL,"Near Bantwal PS-8, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000698,Temple - Bantwal PS-8 Area,Temple,12.58756,75.42239,STN-KA-MGL-0007,KA-MGL,"Near Bantwal PS-8, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000699,Jewellery Shop - Bantwal PS-9 Area,Jewellery Shop,12.62949,75.09903,STN-KA-MGL-0008,KA-MGL,"Near Bantwal PS-9, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000700,Liquor Store - Bantwal PS-9 Area,Liquor Store,12.66445,75.1389,STN-KA-MGL-0008,KA-MGL,"Near Bantwal PS-9, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000701,Market - Bantwal PS-9 Area,Market,12.64033,75.13368,STN-KA-MGL-0008,KA-MGL,"Near Bantwal PS-9, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000702,Temple - Bantwal PS-9 Area,Temple,12.66168,75.127,STN-KA-MGL-0008,KA-MGL,"Near Bantwal PS-9, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000703,Bank - Bantwal PS-9 Area,Bank,12.63229,75.09622,STN-KA-MGL-0008,KA-MGL,"Near Bantwal PS-9, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000704,Bank - Bantwal PS-9 Area,Bank,12.63418,75.14023,STN-KA-MGL-0008,KA-MGL,"Near Bantwal PS-9, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000705,Market - Bantwal PS-9 Area,Market,12.65962,75.12894,STN-KA-MGL-0008,KA-MGL,"Near Bantwal PS-9, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000706,Jewellery Shop - Bantwal PS-9 Area,Jewellery Shop,12.65104,75.12687,STN-KA-MGL-0008,KA-MGL,"Near Bantwal PS-9, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000707,Temple - Bantwal PS-9 Area,Temple,12.63291,75.08719,STN-KA-MGL-0008,KA-MGL,"Near Bantwal PS-9, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000708,Bank - Bantwal PS-9 Area,Bank,12.62601,75.08948,STN-KA-MGL-0008,KA-MGL,"Near Bantwal PS-9, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000709,ATM - Bantwal PS-10 Area,ATM,12.97517,75.3901,STN-KA-MGL-0009,KA-MGL,"Near Bantwal PS-10, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000710,ATM - Bantwal PS-10 Area,ATM,12.95784,75.39331,STN-KA-MGL-0009,KA-MGL,"Near Bantwal PS-10, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000711,Liquor Store - Bantwal PS-10 Area,Liquor Store,12.99141,75.39098,STN-KA-MGL-0009,KA-MGL,"Near Bantwal PS-10, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000712,Jewellery Shop - Bantwal PS-10 Area,Jewellery Shop,12.96947,75.38586,STN-KA-MGL-0009,KA-MGL,"Near Bantwal PS-10, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000713,ATM - Bantwal PS-10 Area,ATM,13.00745,75.41242,STN-KA-MGL-0009,KA-MGL,"Near Bantwal PS-10, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000714,Liquor Store - Bantwal PS-10 Area,Liquor Store,12.98265,75.37053,STN-KA-MGL-0009,KA-MGL,"Near Bantwal PS-10, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000715,Bank - Bantwal PS-10 Area,Bank,13.01257,75.41698,STN-KA-MGL-0009,KA-MGL,"Near Bantwal PS-10, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000716,Metro Station - Bantwal PS-10 Area,Metro Station,13.01528,75.37464,STN-KA-MGL-0009,KA-MGL,"Near Bantwal PS-10, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000717,Market - Belthangady PS-11 Area,Market,12.60491,75.02402,STN-KA-MGL-0010,KA-MGL,"Near Belthangady PS-11, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000718,Liquor Store - Belthangady PS-11 Area,Liquor Store,12.609,75.04642,STN-KA-MGL-0010,KA-MGL,"Near Belthangady PS-11, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000719,Metro Station - Belthangady PS-11 Area,Metro Station,12.60255,75.02833,STN-KA-MGL-0010,KA-MGL,"Near Belthangady PS-11, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000720,Bank - Belthangady PS-12 Area,Bank,12.98871,74.94301,STN-KA-MGL-0011,KA-MGL,"Near Belthangady PS-12, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000721,ATM - Belthangady PS-12 Area,ATM,12.99438,74.92329,STN-KA-MGL-0011,KA-MGL,"Near Belthangady PS-12, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000722,Liquor Store - Belthangady PS-12 Area,Liquor Store,13.0063,74.92656,STN-KA-MGL-0011,KA-MGL,"Near Belthangady PS-12, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000723,Market - Belthangady PS-13 Area,Market,12.75089,75.2624,STN-KA-MGL-0012,KA-MGL,"Near Belthangady PS-13, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000724,Bank - Belthangady PS-13 Area,Bank,12.73851,75.21855,STN-KA-MGL-0012,KA-MGL,"Near Belthangady PS-13, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000725,Liquor Store - Belthangady PS-13 Area,Liquor Store,12.74856,75.20959,STN-KA-MGL-0012,KA-MGL,"Near Belthangady PS-13, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000726,School - Belthangady PS-13 Area,School,12.72,75.25601,STN-KA-MGL-0012,KA-MGL,"Near Belthangady PS-13, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000727,Liquor Store - Belthangady PS-13 Area,Liquor Store,12.73703,75.228,STN-KA-MGL-0012,KA-MGL,"Near Belthangady PS-13, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000728,Bank - Belthangady PS-14 Area,Bank,12.64464,75.36819,STN-KA-MGL-0013,KA-MGL,"Near Belthangady PS-14, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000729,Market - Belthangady PS-14 Area,Market,12.64096,75.34048,STN-KA-MGL-0013,KA-MGL,"Near Belthangady PS-14, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000730,ATM - Belthangady PS-14 Area,ATM,12.61571,75.31041,STN-KA-MGL-0013,KA-MGL,"Near Belthangady PS-14, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000731,Market - Belthangady PS-14 Area,Market,12.60491,75.36059,STN-KA-MGL-0013,KA-MGL,"Near Belthangady PS-14, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000732,Metro Station - Belthangady PS-14 Area,Metro Station,12.61286,75.34508,STN-KA-MGL-0013,KA-MGL,"Near Belthangady PS-14, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000733,Liquor Store - Belthangady PS-14 Area,Liquor Store,12.63912,75.31657,STN-KA-MGL-0013,KA-MGL,"Near Belthangady PS-14, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000734,Temple - Belthangady PS-14 Area,Temple,12.61757,75.34008,STN-KA-MGL-0013,KA-MGL,"Near Belthangady PS-14, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000735,Liquor Store - Belthangady PS-14 Area,Liquor Store,12.63176,75.3143,STN-KA-MGL-0013,KA-MGL,"Near Belthangady PS-14, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000736,Liquor Store - Belthangady PS-14 Area,Liquor Store,12.59901,75.32377,STN-KA-MGL-0013,KA-MGL,"Near Belthangady PS-14, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000737,ATM - Belthangady PS-15 Area,ATM,12.49598,74.84867,STN-KA-MGL-0014,KA-MGL,"Near Belthangady PS-15, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000738,Liquor Store - Belthangady PS-15 Area,Liquor Store,12.48901,74.87003,STN-KA-MGL-0014,KA-MGL,"Near Belthangady PS-15, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000739,Liquor Store - Belthangady PS-15 Area,Liquor Store,12.52892,74.89146,STN-KA-MGL-0014,KA-MGL,"Near Belthangady PS-15, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000740,ATM - Belthangady PS-15 Area,ATM,12.48459,74.87732,STN-KA-MGL-0014,KA-MGL,"Near Belthangady PS-15, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000741,Liquor Store - Belthangady PS-15 Area,Liquor Store,12.4979,74.87922,STN-KA-MGL-0014,KA-MGL,"Near Belthangady PS-15, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000742,School - Belthangady PS-15 Area,School,12.51867,74.90155,STN-KA-MGL-0014,KA-MGL,"Near Belthangady PS-15, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000743,Jewellery Shop - Belthangady PS-15 Area,Jewellery Shop,12.49526,74.86122,STN-KA-MGL-0014,KA-MGL,"Near Belthangady PS-15, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000744,Bank - Puttur PS-16 Area,Bank,12.51148,75.21696,STN-KA-MGL-0015,KA-MGL,"Near Puttur PS-16, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000745,Jewellery Shop - Puttur PS-16 Area,Jewellery Shop,12.53388,75.27266,STN-KA-MGL-0015,KA-MGL,"Near Puttur PS-16, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000746,Jewellery Shop - Puttur PS-16 Area,Jewellery Shop,12.55862,75.26096,STN-KA-MGL-0015,KA-MGL,"Near Puttur PS-16, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000747,Bank - Puttur PS-16 Area,Bank,12.52262,75.26771,STN-KA-MGL-0015,KA-MGL,"Near Puttur PS-16, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000748,Jewellery Shop - Puttur PS-16 Area,Jewellery Shop,12.54758,75.2523,STN-KA-MGL-0015,KA-MGL,"Near Puttur PS-16, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000749,Liquor Store - Puttur PS-16 Area,Liquor Store,12.56115,75.27206,STN-KA-MGL-0015,KA-MGL,"Near Puttur PS-16, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000750,School - Puttur PS-17 Area,School,12.75761,75.38572,STN-KA-MGL-0016,KA-MGL,"Near Puttur PS-17, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000751,Bank - Puttur PS-17 Area,Bank,12.80137,75.37518,STN-KA-MGL-0016,KA-MGL,"Near Puttur PS-17, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000752,Market - Puttur PS-17 Area,Market,12.77671,75.4241,STN-KA-MGL-0016,KA-MGL,"Near Puttur PS-17, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000753,Metro Station - Puttur PS-17 Area,Metro Station,12.80196,75.39983,STN-KA-MGL-0016,KA-MGL,"Near Puttur PS-17, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000754,ATM - Puttur PS-17 Area,ATM,12.80284,75.38402,STN-KA-MGL-0016,KA-MGL,"Near Puttur PS-17, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000755,School - Puttur PS-17 Area,School,12.78536,75.42526,STN-KA-MGL-0016,KA-MGL,"Near Puttur PS-17, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000756,ATM - Puttur PS-17 Area,ATM,12.80857,75.39588,STN-KA-MGL-0016,KA-MGL,"Near Puttur PS-17, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000757,Bank - Puttur PS-18 Area,Bank,12.70225,74.96508,STN-KA-MGL-0017,KA-MGL,"Near Puttur PS-18, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000758,Metro Station - Puttur PS-18 Area,Metro Station,12.70016,74.97077,STN-KA-MGL-0017,KA-MGL,"Near Puttur PS-18, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000759,ATM - Puttur PS-18 Area,ATM,12.66133,74.96534,STN-KA-MGL-0017,KA-MGL,"Near Puttur PS-18, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000760,ATM - Puttur PS-18 Area,ATM,12.69923,74.96899,STN-KA-MGL-0017,KA-MGL,"Near Puttur PS-18, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000761,Market - Puttur PS-18 Area,Market,12.68309,74.96053,STN-KA-MGL-0017,KA-MGL,"Near Puttur PS-18, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000762,Temple - Puttur PS-18 Area,Temple,12.67206,74.95611,STN-KA-MGL-0017,KA-MGL,"Near Puttur PS-18, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000763,Liquor Store - Puttur PS-18 Area,Liquor Store,12.67851,74.93251,STN-KA-MGL-0017,KA-MGL,"Near Puttur PS-18, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000764,Bank - Puttur PS-19 Area,Bank,12.49915,75.01522,STN-KA-MGL-0018,KA-MGL,"Near Puttur PS-19, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000765,Liquor Store - Puttur PS-19 Area,Liquor Store,12.54271,75.01448,STN-KA-MGL-0018,KA-MGL,"Near Puttur PS-19, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000766,Liquor Store - Puttur PS-19 Area,Liquor Store,12.53226,75.00018,STN-KA-MGL-0018,KA-MGL,"Near Puttur PS-19, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000767,Jewellery Shop - Puttur PS-19 Area,Jewellery Shop,12.52089,75.00588,STN-KA-MGL-0018,KA-MGL,"Near Puttur PS-19, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000768,ATM - Puttur PS-19 Area,ATM,12.49418,75.01604,STN-KA-MGL-0018,KA-MGL,"Near Puttur PS-19, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000769,School - Puttur PS-19 Area,School,12.49143,74.98617,STN-KA-MGL-0018,KA-MGL,"Near Puttur PS-19, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000770,Bank - Puttur PS-19 Area,Bank,12.54783,74.99234,STN-KA-MGL-0018,KA-MGL,"Near Puttur PS-19, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000771,School - Puttur PS-19 Area,School,12.53628,74.9991,STN-KA-MGL-0018,KA-MGL,"Near Puttur PS-19, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000772,ATM - Puttur PS-19 Area,ATM,12.49019,74.97924,STN-KA-MGL-0018,KA-MGL,"Near Puttur PS-19, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000773,Bank - Puttur PS-19 Area,Bank,12.5136,74.99794,STN-KA-MGL-0018,KA-MGL,"Near Puttur PS-19, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000774,Metro Station - Puttur PS-20 Area,Metro Station,12.4501,75.1722,STN-KA-MGL-0019,KA-MGL,"Near Puttur PS-20, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000775,Bank - Puttur PS-20 Area,Bank,12.49868,75.17902,STN-KA-MGL-0019,KA-MGL,"Near Puttur PS-20, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000776,ATM - Puttur PS-20 Area,ATM,12.48142,75.1978,STN-KA-MGL-0019,KA-MGL,"Near Puttur PS-20, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000777,Metro Station - Puttur PS-20 Area,Metro Station,12.45446,75.18998,STN-KA-MGL-0019,KA-MGL,"Near Puttur PS-20, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000778,Temple - Puttur PS-20 Area,Temple,12.50057,75.20872,STN-KA-MGL-0019,KA-MGL,"Near Puttur PS-20, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000779,Temple - Sullia PS-21 Area,Temple,12.49178,75.11845,STN-KA-MGL-0020,KA-MGL,"Near Sullia PS-21, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000780,Jewellery Shop - Sullia PS-21 Area,Jewellery Shop,12.53368,75.09932,STN-KA-MGL-0020,KA-MGL,"Near Sullia PS-21, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000781,Market - Sullia PS-22 Area,Market,12.82959,75.47224,STN-KA-MGL-0021,KA-MGL,"Near Sullia PS-22, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000782,Bank - Sullia PS-22 Area,Bank,12.85618,75.43469,STN-KA-MGL-0021,KA-MGL,"Near Sullia PS-22, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000783,ATM - Sullia PS-22 Area,ATM,12.83426,75.42746,STN-KA-MGL-0021,KA-MGL,"Near Sullia PS-22, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000784,School - Sullia PS-22 Area,School,12.88471,75.46277,STN-KA-MGL-0021,KA-MGL,"Near Sullia PS-22, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000785,Metro Station - Sullia PS-23 Area,Metro Station,12.40785,75.13343,STN-KA-MGL-0022,KA-MGL,"Near Sullia PS-23, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000786,Temple - Sullia PS-23 Area,Temple,12.38263,75.14409,STN-KA-MGL-0022,KA-MGL,"Near Sullia PS-23, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000787,Market - Sullia PS-23 Area,Market,12.41251,75.12244,STN-KA-MGL-0022,KA-MGL,"Near Sullia PS-23, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000788,ATM - Sullia PS-23 Area,ATM,12.43119,75.15993,STN-KA-MGL-0022,KA-MGL,"Near Sullia PS-23, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000789,Bank - Sullia PS-23 Area,Bank,12.38523,75.11423,STN-KA-MGL-0022,KA-MGL,"Near Sullia PS-23, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000790,Metro Station - Sullia PS-23 Area,Metro Station,12.42592,75.13352,STN-KA-MGL-0022,KA-MGL,"Near Sullia PS-23, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000791,ATM - Sullia PS-24 Area,ATM,12.94613,75.4005,STN-KA-MGL-0023,KA-MGL,"Near Sullia PS-24, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000792,Jewellery Shop - Sullia PS-24 Area,Jewellery Shop,12.90229,75.39808,STN-KA-MGL-0023,KA-MGL,"Near Sullia PS-24, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000793,Liquor Store - Sullia PS-24 Area,Liquor Store,12.9272,75.44941,STN-KA-MGL-0023,KA-MGL,"Near Sullia PS-24, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000794,Jewellery Shop - Sullia PS-24 Area,Jewellery Shop,12.9375,75.43685,STN-KA-MGL-0023,KA-MGL,"Near Sullia PS-24, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000795,Metro Station - Sullia PS-24 Area,Metro Station,12.90032,75.44879,STN-KA-MGL-0023,KA-MGL,"Near Sullia PS-24, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000796,Bank - Sullia PS-24 Area,Bank,12.9227,75.45256,STN-KA-MGL-0023,KA-MGL,"Near Sullia PS-24, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000797,School - Sullia PS-24 Area,School,12.93103,75.4273,STN-KA-MGL-0023,KA-MGL,"Near Sullia PS-24, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000798,Temple - Sullia PS-24 Area,Temple,12.89783,75.42406,STN-KA-MGL-0023,KA-MGL,"Near Sullia PS-24, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000799,Jewellery Shop - Sullia PS-25 Area,Jewellery Shop,12.432,75.46286,STN-KA-MGL-0024,KA-MGL,"Near Sullia PS-25, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000800,ATM - Sullia PS-25 Area,ATM,12.45161,75.48418,STN-KA-MGL-0024,KA-MGL,"Near Sullia PS-25, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000801,Metro Station - Sullia PS-25 Area,Metro Station,12.43189,75.46115,STN-KA-MGL-0024,KA-MGL,"Near Sullia PS-25, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000802,Jewellery Shop - Sullia PS-25 Area,Jewellery Shop,12.46291,75.49026,STN-KA-MGL-0024,KA-MGL,"Near Sullia PS-25, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000803,School - Sullia PS-25 Area,School,12.44213,75.45156,STN-KA-MGL-0024,KA-MGL,"Near Sullia PS-25, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000804,Metro Station - Sullia PS-25 Area,Metro Station,12.41502,75.44091,STN-KA-MGL-0024,KA-MGL,"Near Sullia PS-25, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000805,Jewellery Shop - Sullia PS-25 Area,Jewellery Shop,12.42964,75.47562,STN-KA-MGL-0024,KA-MGL,"Near Sullia PS-25, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000806,School - Sullia PS-25 Area,School,12.42354,75.48155,STN-KA-MGL-0024,KA-MGL,"Near Sullia PS-25, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000807,School - Kadaba PS-26 Area,School,12.86375,74.94679,STN-KA-MGL-0025,KA-MGL,"Near Kadaba PS-26, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000808,Metro Station - Kadaba PS-26 Area,Metro Station,12.90219,74.94168,STN-KA-MGL-0025,KA-MGL,"Near Kadaba PS-26, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000809,ATM - Kadaba PS-27 Area,ATM,12.55741,74.80985,STN-KA-MGL-0026,KA-MGL,"Near Kadaba PS-27, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000810,Temple - Kadaba PS-27 Area,Temple,12.53367,74.81323,STN-KA-MGL-0026,KA-MGL,"Near Kadaba PS-27, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000811,School - Kadaba PS-27 Area,School,12.52758,74.8125,STN-KA-MGL-0026,KA-MGL,"Near Kadaba PS-27, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000812,School - Kadaba PS-27 Area,School,12.50861,74.79844,STN-KA-MGL-0026,KA-MGL,"Near Kadaba PS-27, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000813,Metro Station - Kadaba PS-27 Area,Metro Station,12.51612,74.82085,STN-KA-MGL-0026,KA-MGL,"Near Kadaba PS-27, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000814,Market - Kadaba PS-27 Area,Market,12.54648,74.79926,STN-KA-MGL-0026,KA-MGL,"Near Kadaba PS-27, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000815,Market - Kadaba PS-27 Area,Market,12.53236,74.81535,STN-KA-MGL-0026,KA-MGL,"Near Kadaba PS-27, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000816,Bank - Kadaba PS-27 Area,Bank,12.55651,74.79573,STN-KA-MGL-0026,KA-MGL,"Near Kadaba PS-27, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000817,Temple - Kadaba PS-27 Area,Temple,12.53007,74.82262,STN-KA-MGL-0026,KA-MGL,"Near Kadaba PS-27, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000818,Metro Station - Kadaba PS-28 Area,Metro Station,12.5134,74.93135,STN-KA-MGL-0027,KA-MGL,"Near Kadaba PS-28, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000819,Jewellery Shop - Kadaba PS-28 Area,Jewellery Shop,12.50944,74.94237,STN-KA-MGL-0027,KA-MGL,"Near Kadaba PS-28, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000820,Metro Station - Kadaba PS-28 Area,Metro Station,12.5313,74.91415,STN-KA-MGL-0027,KA-MGL,"Near Kadaba PS-28, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000821,Metro Station - Kadaba PS-29 Area,Metro Station,12.81112,75.34224,STN-KA-MGL-0028,KA-MGL,"Near Kadaba PS-29, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000822,Jewellery Shop - Kadaba PS-29 Area,Jewellery Shop,12.83749,75.31422,STN-KA-MGL-0028,KA-MGL,"Near Kadaba PS-29, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000823,Bank - Kadaba PS-29 Area,Bank,12.8272,75.33592,STN-KA-MGL-0028,KA-MGL,"Near Kadaba PS-29, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000824,Market - Kadaba PS-29 Area,Market,12.83714,75.35814,STN-KA-MGL-0028,KA-MGL,"Near Kadaba PS-29, Dakshina Kannada",Unspecified,,0.5,24/7,50
POI-000825,School - Kadaba PS-29 Area,School,12.81519,75.32126,STN-KA-MGL-0028,KA-MGL,"Near Kadaba PS-29, Dakshina Kannada",Unspecified,,0.5,24/7,50
