camera_id,latitude,longitude,district_id,station_id,camera_type,resolution,coverage_radius,orientation,field_of_view,installation_height,day_night,operational_status
CAM-003484,15.64484,74.88008,KA-BLG,STN-KA-BLG-0005,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003485,15.67998,74.86607,KA-BLG,STN-KA-BLG-0005,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003486,15.64812,74.87367,KA-BLG,STN-KA-BLG-0005,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003487,15.69263,74.86306,KA-BLG,STN-KA-BLG-0005,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003488,15.81549,74.21629,KA-BLG,STN-KA-BLG-0006,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003489,15.82748,74.26429,KA-BLG,STN-KA-BLG-0006,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003490,15.81341,74.23038,KA-BLG,STN-KA-BLG-0006,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003491,15.80181,74.21999,KA-BLG,STN-KA-BLG-0006,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003492,15.8284,74.23716,KA-BLG,STN-KA-BLG-0006,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003493,15.82034,74.24663,KA-BLG,STN-KA-BLG-0006,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003494,15.83392,74.22577,KA-BLG,STN-KA-BLG-0006,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003495,15.78166,74.22216,KA-BLG,STN-KA-BLG-0006,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003496,15.82762,74.22032,KA-BLG,STN-KA-BLG-0006,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003497,15.79692,74.25611,KA-BLG,STN-KA-BLG-0006,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003498,15.78168,74.21874,KA-BLG,STN-KA-BLG-0006,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003499,15.81909,74.21595,KA-BLG,STN-KA-BLG-0006,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003500,15.79471,74.23726,KA-BLG,STN-KA-BLG-0006,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003501,15.8102,74.21896,KA-BLG,STN-KA-BLG-0006,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003502,15.81127,74.25621,KA-BLG,STN-KA-BLG-0006,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003503,15.83295,74.26627,KA-BLG,STN-KA-BLG-0006,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003504,15.81603,74.2303,KA-BLG,STN-KA-BLG-0006,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003505,15.82727,74.22394,KA-BLG,STN-KA-BLG-0006,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003506,15.82289,74.23004,KA-BLG,STN-KA-BLG-0006,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003507,15.83339,74.21591,KA-BLG,STN-KA-BLG-0006,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003508,15.83166,74.24207,KA-BLG,STN-KA-BLG-0006,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003509,15.82586,74.2213,KA-BLG,STN-KA-BLG-0006,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003510,15.83645,74.26236,KA-BLG,STN-KA-BLG-0006,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003511,15.7878,74.23215,KA-BLG,STN-KA-BLG-0006,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003512,15.81895,74.25465,KA-BLG,STN-KA-BLG-0006,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003513,15.81488,74.22776,KA-BLG,STN-KA-BLG-0006,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003514,15.83733,74.26352,KA-BLG,STN-KA-BLG-0006,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003515,16.39742,74.5323,KA-BLG,STN-KA-BLG-0007,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003516,16.3853,74.54815,KA-BLG,STN-KA-BLG-0007,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003517,16.3724,74.52144,KA-BLG,STN-KA-BLG-0007,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003518,16.38957,74.56391,KA-BLG,STN-KA-BLG-0007,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003519,16.37942,74.55306,KA-BLG,STN-KA-BLG-0007,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003520,16.36812,74.52635,KA-BLG,STN-KA-BLG-0007,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003521,16.42109,74.56679,KA-BLG,STN-KA-BLG-0007,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003522,16.37231,74.55326,KA-BLG,STN-KA-BLG-0007,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003523,16.40861,74.52423,KA-BLG,STN-KA-BLG-0007,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003524,16.37032,74.54187,KA-BLG,STN-KA-BLG-0007,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003525,16.36563,74.54678,KA-BLG,STN-KA-BLG-0007,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003526,16.36787,74.54897,KA-BLG,STN-KA-BLG-0007,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003527,16.40812,74.53366,KA-BLG,STN-KA-BLG-0007,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003528,16.40749,74.55072,KA-BLG,STN-KA-BLG-0007,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003529,16.40532,74.51231,KA-BLG,STN-KA-BLG-0007,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003530,16.39671,74.51223,KA-BLG,STN-KA-BLG-0007,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003531,15.70044,74.45532,KA-BLG,STN-KA-BLG-0008,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003532,15.70141,74.48718,KA-BLG,STN-KA-BLG-0008,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003533,15.71361,74.49599,KA-BLG,STN-KA-BLG-0008,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003534,15.70209,74.44927,KA-BLG,STN-KA-BLG-0008,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003535,15.73107,74.48436,KA-BLG,STN-KA-BLG-0008,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003536,15.73294,74.47508,KA-BLG,STN-KA-BLG-0008,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003537,15.7357,74.47029,KA-BLG,STN-KA-BLG-0008,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003538,15.73981,74.45624,KA-BLG,STN-KA-BLG-0008,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003539,15.69768,74.45638,KA-BLG,STN-KA-BLG-0008,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003540,15.72019,74.45668,KA-BLG,STN-KA-BLG-0008,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003541,15.71201,74.47227,KA-BLG,STN-KA-BLG-0008,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003542,15.6896,74.46283,KA-BLG,STN-KA-BLG-0008,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003543,15.70922,74.44947,KA-BLG,STN-KA-BLG-0008,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003544,15.69927,74.49681,KA-BLG,STN-KA-BLG-0008,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003545,15.69078,74.47751,KA-BLG,STN-KA-BLG-0008,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003546,15.7378,74.45458,KA-BLG,STN-KA-BLG-0008,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003547,15.73133,74.44696,KA-BLG,STN-KA-BLG-0008,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003548,15.73225,74.46406,KA-BLG,STN-KA-BLG-0008,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003549,15.69556,74.46753,KA-BLG,STN-KA-BLG-0008,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003550,15.70467,74.49015,KA-BLG,STN-KA-BLG-0008,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003551,15.70819,74.45087,KA-BLG,STN-KA-BLG-0008,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003552,15.74332,74.4501,KA-BLG,STN-KA-BLG-0008,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003553,15.69165,74.49153,KA-BLG,STN-KA-BLG-0008,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003554,15.70599,74.44539,KA-BLG,STN-KA-BLG-0008,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003555,15.71527,74.45288,KA-BLG,STN-KA-BLG-0008,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003556,15.72711,74.45636,KA-BLG,STN-KA-BLG-0008,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003557,15.69784,74.46691,KA-BLG,STN-KA-BLG-0008,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003558,15.68789,74.45761,KA-BLG,STN-KA-BLG-0008,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003559,15.72576,74.49691,KA-BLG,STN-KA-BLG-0008,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003560,16.17711,75.21718,KA-BLG,STN-KA-BLG-0009,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003561,16.15317,75.21986,KA-BLG,STN-KA-BLG-0009,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003562,16.17475,75.19048,KA-BLG,STN-KA-BLG-0009,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003563,16.2062,75.18263,KA-BLG,STN-KA-BLG-0009,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003564,16.15786,75.18625,KA-BLG,STN-KA-BLG-0009,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003565,16.19678,75.21657,KA-BLG,STN-KA-BLG-0009,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003566,16.17897,75.19229,KA-BLG,STN-KA-BLG-0009,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003567,16.18223,75.18359,KA-BLG,STN-KA-BLG-0009,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003568,16.15753,75.19012,KA-BLG,STN-KA-BLG-0009,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003569,16.17494,75.22006,KA-BLG,STN-KA-BLG-0009,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003570,16.18489,75.18585,KA-BLG,STN-KA-BLG-0009,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003571,16.19952,75.20485,KA-BLG,STN-KA-BLG-0009,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003572,16.16243,75.20467,KA-BLG,STN-KA-BLG-0009,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003573,16.18024,75.17614,KA-BLG,STN-KA-BLG-0009,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003574,16.20568,75.17873,KA-BLG,STN-KA-BLG-0009,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003575,16.18144,75.17786,KA-BLG,STN-KA-BLG-0009,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003576,16.15726,75.16818,KA-BLG,STN-KA-BLG-0009,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003577,16.18753,75.17789,KA-BLG,STN-KA-BLG-0009,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003578,16.15888,75.17414,KA-BLG,STN-KA-BLG-0009,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003579,16.18459,75.19799,KA-BLG,STN-KA-BLG-0009,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003580,16.1539,75.19362,KA-BLG,STN-KA-BLG-0009,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003581,16.19007,75.17993,KA-BLG,STN-KA-BLG-0009,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003582,16.24073,74.50055,KA-BLG,STN-KA-BLG-0010,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003583,16.22762,74.52403,KA-BLG,STN-KA-BLG-0010,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003584,16.24955,74.51751,KA-BLG,STN-KA-BLG-0010,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003585,16.25434,74.52187,KA-BLG,STN-KA-BLG-0010,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003586,16.21434,74.50678,KA-BLG,STN-KA-BLG-0010,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003587,16.24945,74.48329,KA-BLG,STN-KA-BLG-0010,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003588,16.22792,74.52628,KA-BLG,STN-KA-BLG-0010,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003589,16.20268,74.47939,KA-BLG,STN-KA-BLG-0010,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003590,16.21198,74.48639,KA-BLG,STN-KA-BLG-0010,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003591,16.2536,74.52249,KA-BLG,STN-KA-BLG-0010,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003592,16.23163,74.53188,KA-BLG,STN-KA-BLG-0010,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003593,16.22784,74.53478,KA-BLG,STN-KA-BLG-0010,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003594,16.22858,74.50133,KA-BLG,STN-KA-BLG-0010,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003595,16.20744,74.51111,KA-BLG,STN-KA-BLG-0010,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003596,16.20377,74.48206,KA-BLG,STN-KA-BLG-0010,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003597,16.26927,74.29004,KA-BLG,STN-KA-BLG-0011,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003598,16.29911,74.27845,KA-BLG,STN-KA-BLG-0011,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003599,16.24139,74.32676,KA-BLG,STN-KA-BLG-0011,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003600,16.29794,74.2743,KA-BLG,STN-KA-BLG-0011,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003601,16.26738,74.27144,KA-BLG,STN-KA-BLG-0011,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003602,16.24668,74.27157,KA-BLG,STN-KA-BLG-0011,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003603,16.26317,74.29798,KA-BLG,STN-KA-BLG-0011,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003604,16.27961,74.30437,KA-BLG,STN-KA-BLG-0011,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003605,16.25939,74.32697,KA-BLG,STN-KA-BLG-0011,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003606,16.29552,74.28014,KA-BLG,STN-KA-BLG-0011,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003607,15.85991,74.53662,KA-BLG,STN-KA-BLG-0012,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003608,15.90835,74.50585,KA-BLG,STN-KA-BLG-0012,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003609,15.86261,74.55406,KA-BLG,STN-KA-BLG-0012,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003610,15.85749,74.5292,KA-BLG,STN-KA-BLG-0012,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003611,15.85363,74.49879,KA-BLG,STN-KA-BLG-0012,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003612,15.89563,74.55421,KA-BLG,STN-KA-BLG-0012,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003613,15.86201,74.52585,KA-BLG,STN-KA-BLG-0012,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003614,15.86611,74.50983,KA-BLG,STN-KA-BLG-0012,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003615,15.86841,74.54829,KA-BLG,STN-KA-BLG-0012,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003616,15.90844,74.54831,KA-BLG,STN-KA-BLG-0012,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003617,15.90283,74.50767,KA-BLG,STN-KA-BLG-0012,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003618,15.9098,74.53498,KA-BLG,STN-KA-BLG-0012,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003619,15.89271,74.50601,KA-BLG,STN-KA-BLG-0012,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003620,15.86851,74.50491,KA-BLG,STN-KA-BLG-0012,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003621,15.89143,74.55017,KA-BLG,STN-KA-BLG-0012,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003622,15.90208,74.50616,KA-BLG,STN-KA-BLG-0012,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003623,15.87561,74.50567,KA-BLG,STN-KA-BLG-0012,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003624,15.87937,74.55412,KA-BLG,STN-KA-BLG-0012,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003625,15.91014,74.54145,KA-BLG,STN-KA-BLG-0012,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003626,15.88293,74.51965,KA-BLG,STN-KA-BLG-0012,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003627,15.91212,74.49938,KA-BLG,STN-KA-BLG-0012,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003628,15.86822,74.52181,KA-BLG,STN-KA-BLG-0012,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003629,15.86639,74.49844,KA-BLG,STN-KA-BLG-0012,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003630,15.85492,74.50051,KA-BLG,STN-KA-BLG-0012,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003631,15.88002,74.52495,KA-BLG,STN-KA-BLG-0012,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003632,15.85497,74.51299,KA-BLG,STN-KA-BLG-0012,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003633,16.36175,75.00137,KA-BLG,STN-KA-BLG-0013,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003634,16.38018,75.01251,KA-BLG,STN-KA-BLG-0013,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003635,16.34369,74.97066,KA-BLG,STN-KA-BLG-0013,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003636,16.34783,74.97943,KA-BLG,STN-KA-BLG-0013,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003637,16.38734,74.96125,KA-BLG,STN-KA-BLG-0013,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003638,16.38581,74.99169,KA-BLG,STN-KA-BLG-0013,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003639,16.36926,75.00148,KA-BLG,STN-KA-BLG-0013,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003640,16.35394,74.95831,KA-BLG,STN-KA-BLG-0013,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003641,16.38266,74.98618,KA-BLG,STN-KA-BLG-0013,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003642,16.40234,74.977,KA-BLG,STN-KA-BLG-0013,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003643,16.37914,74.95516,KA-BLG,STN-KA-BLG-0013,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003644,16.37884,74.97448,KA-BLG,STN-KA-BLG-0013,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003645,16.34901,74.97997,KA-BLG,STN-KA-BLG-0013,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003646,16.3519,74.99542,KA-BLG,STN-KA-BLG-0013,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003647,15.99629,74.90815,KA-BLG,STN-KA-BLG-0014,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003648,15.99131,74.93863,KA-BLG,STN-KA-BLG-0014,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003649,15.99509,74.89318,KA-BLG,STN-KA-BLG-0014,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003650,16.01962,74.90804,KA-BLG,STN-KA-BLG-0014,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003651,16.02295,74.8966,KA-BLG,STN-KA-BLG-0014,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003652,15.98752,74.90112,KA-BLG,STN-KA-BLG-0014,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003653,15.98698,74.94083,KA-BLG,STN-KA-BLG-0014,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003654,16.02976,74.9239,KA-BLG,STN-KA-BLG-0014,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003655,16.01166,74.90211,KA-BLG,STN-KA-BLG-0014,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003656,15.99543,74.93128,KA-BLG,STN-KA-BLG-0014,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003657,15.98672,74.89601,KA-BLG,STN-KA-BLG-0014,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003658,15.999,74.90618,KA-BLG,STN-KA-BLG-0014,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003659,15.98953,74.89358,KA-BLG,STN-KA-BLG-0014,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003660,15.9816,74.93614,KA-BLG,STN-KA-BLG-0014,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003661,15.97947,74.95059,KA-BLG,STN-KA-BLG-0014,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003662,16.03432,74.90579,KA-BLG,STN-KA-BLG-0014,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003663,16.00437,74.91107,KA-BLG,STN-KA-BLG-0014,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003664,16.01923,74.89754,KA-BLG,STN-KA-BLG-0014,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003665,16.03367,74.9277,KA-BLG,STN-KA-BLG-0014,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003666,15.6822,74.52613,KA-BLG,STN-KA-BLG-0015,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003667,15.67034,74.53963,KA-BLG,STN-KA-BLG-0015,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003668,15.64603,74.51415,KA-BLG,STN-KA-BLG-0015,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003669,15.67044,74.54916,KA-BLG,STN-KA-BLG-0015,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003670,15.68071,74.53592,KA-BLG,STN-KA-BLG-0015,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003671,15.67591,74.54655,KA-BLG,STN-KA-BLG-0015,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003672,15.68632,74.52002,KA-BLG,STN-KA-BLG-0015,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003673,15.67019,74.52204,KA-BLG,STN-KA-BLG-0015,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003674,15.67804,74.54075,KA-BLG,STN-KA-BLG-0015,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-003675,15.67556,74.54808,KA-BLG,STN-KA-BLG-0015,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
