tower_id,latitude,longitude,district_id,station_id,provider,radius,operator,sector_count,coverage_polygon
TOW-01007,17.55684,76.66043,KA-KLP,STN-KA-KLP-0011,Jio,5000.0,Airtel,3,
TOW-01008,17.59454,76.65502,KA-KLP,STN-KA-KLP-0011,BSNL,5000.0,Airtel,3,
TOW-01009,17.55811,76.63153,KA-KLP,STN-KA-KLP-0011,Jio,5000.0,Airtel,3,
TOW-01010,17.58349,76.67487,KA-KLP,STN-KA-KLP-0011,Vi,5000.0,Airtel,3,
TOW-01011,17.6497,77.29876,KA-KLP,STN-KA-KLP-0012,Vi,5000.0,Airtel,3,
TOW-01012,17.61285,77.32289,KA-KLP,STN-KA-KLP-0012,Vi,5000.0,Airtel,3,
TOW-01013,17.62685,77.36058,KA-KLP,STN-KA-KLP-0012,Jio,5000.0,Airtel,3,
TOW-01014,17.34265,77.00333,KA-KLP,STN-KA-KLP-0013,Vi,5000.0,Airtel,3,
TOW-01015,17.36932,76.98765,KA-KLP,STN-KA-KLP-0013,Jio,5000.0,Airtel,3,
TOW-01016,17.33009,77.01531,KA-KLP,STN-KA-KLP-0013,Jio,5000.0,Airtel,3,
TOW-01017,17.38446,77.04064,KA-KLP,STN-KA-KLP-0013,BSNL,5000.0,Airtel,3,
TOW-01018,17.37918,77.00503,KA-KLP,STN-KA-KLP-0013,BSNL,5000.0,Airtel,3,
TOW-01019,17.38181,76.98765,KA-KLP,STN-KA-KLP-0013,Jio,5000.0,Airtel,3,
TOW-01020,17.39029,77.01344,KA-KLP,STN-KA-KLP-0013,Vi,5000.0,Airtel,3,
TOW-01021,17.34317,77.13117,KA-KLP,STN-KA-KLP-0014,Airtel,5000.0,Airtel,3,
TOW-01022,17.38016,77.16323,KA-KLP,STN-KA-KLP-0014,Vi,5000.0,Airtel,3,
TOW-01023,17.33661,77.15465,KA-KLP,STN-KA-KLP-0014,Jio,5000.0,Airtel,3,
TOW-01024,17.38693,77.13625,KA-KLP,STN-KA-KLP-0014,Vi,5000.0,Airtel,3,
TOW-01025,17.36692,77.16024,KA-KLP,STN-KA-KLP-0014,BSNL,5000.0,Airtel,3,
TOW-01026,17.3286,77.10612,KA-KLP,STN-KA-KLP-0014,Jio,5000.0,Airtel,3,
TOW-01027,17.35821,77.14195,KA-KLP,STN-KA-KLP-0014,Jio,5000.0,Airtel,3,
TOW-01028,17.37325,77.06618,KA-KLP,STN-KA-KLP-0015,Jio,5000.0,Airtel,3,
TOW-01029,17.36171,77.07111,KA-KLP,STN-KA-KLP-0015,Vi,5000.0,Airtel,3,
TOW-01030,17.38658,77.07676,KA-KLP,STN-KA-KLP-0015,Vi,5000.0,Airtel,3,
TOW-01031,17.35323,77.10764,KA-KLP,STN-KA-KLP-0015,Jio,5000.0,Airtel,3,
TOW-01032,17.32424,77.06406,KA-KLP,STN-KA-KLP-0015,Airtel,5000.0,Airtel,3,
TOW-01033,17.34204,77.08849,KA-KLP,STN-KA-KLP-0015,Vi,5000.0,Airtel,3,
TOW-01034,17.38947,77.09726,KA-KLP,STN-KA-KLP-0015,Jio,5000.0,Airtel,3,
TOW-01035,17.41286,77.2084,KA-KLP,STN-KA-KLP-0016,Jio,5000.0,Airtel,3,
TOW-01036,17.45015,77.17621,KA-KLP,STN-KA-KLP-0016,Airtel,5000.0,Airtel,3,
TOW-01037,17.4557,77.16263,KA-KLP,STN-KA-KLP-0016,Airtel,5000.0,Airtel,3,
TOW-01038,17.1109,76.97201,KA-KLP,STN-KA-KLP-0017,BSNL,5000.0,Airtel,3,
TOW-01039,17.07708,76.92102,KA-KLP,STN-KA-KLP-0017,Vi,5000.0,Airtel,3,
TOW-01040,17.08468,76.91571,KA-KLP,STN-KA-KLP-0017,Airtel,5000.0,Airtel,3,
TOW-01041,17.07818,76.96474,KA-KLP,STN-KA-KLP-0017,Vi,5000.0,Airtel,3,
TOW-01042,17.68698,76.94614,KA-KLP,STN-KA-KLP-0018,BSNL,5000.0,Airtel,3,
TOW-01043,17.64299,76.88162,KA-KLP,STN-KA-KLP-0018,Vi,5000.0,Airtel,3,
TOW-01044,17.64289,76.88732,KA-KLP,STN-KA-KLP-0018,Vi,5000.0,Airtel,3,
TOW-01045,17.63642,76.94881,KA-KLP,STN-KA-KLP-0018,BSNL,5000.0,Airtel,3,
TOW-01046,17.68777,76.9298,KA-KLP,STN-KA-KLP-0018,BSNL,5000.0,Airtel,3,
TOW-01047,17.62906,76.9287,KA-KLP,STN-KA-KLP-0018,Vi,5000.0,Airtel,3,
TOW-01048,17.65607,76.88109,KA-KLP,STN-KA-KLP-0018,BSNL,5000.0,Airtel,3,
TOW-01049,17.60218,76.95527,KA-KLP,STN-KA-KLP-0019,BSNL,5000.0,Airtel,3,
TOW-01050,17.56951,77.02646,KA-KLP,STN-KA-KLP-0019,Airtel,5000.0,Airtel,3,
TOW-01051,17.60423,77.00513,KA-KLP,STN-KA-KLP-0019,Vi,5000.0,Airtel,3,
TOW-01052,17.54505,76.99824,KA-KLP,STN-KA-KLP-0019,BSNL,5000.0,Airtel,3,
TOW-01053,17.59608,76.97168,KA-KLP,STN-KA-KLP-0019,BSNL,5000.0,Airtel,3,
TOW-01054,17.68077,77.06611,KA-KLP,STN-KA-KLP-0020,Vi,5000.0,Airtel,3,
TOW-01055,17.65064,77.0835,KA-KLP,STN-KA-KLP-0020,Jio,5000.0,Airtel,3,
TOW-01056,17.63332,77.06323,KA-KLP,STN-KA-KLP-0020,Vi,5000.0,Airtel,3,
TOW-01057,17.296,76.95513,KA-KLP,STN-KA-KLP-0021,Jio,5000.0,Airtel,3,
TOW-01058,17.2843,76.97531,KA-KLP,STN-KA-KLP-0021,Jio,5000.0,Airtel,3,
TOW-01059,17.26445,76.94939,KA-KLP,STN-KA-KLP-0021,Airtel,5000.0,Airtel,3,
TOW-01060,17.59143,77.17483,KA-KLP,STN-KA-KLP-0022,Vi,5000.0,Airtel,3,
TOW-01061,17.53609,77.1522,KA-KLP,STN-KA-KLP-0022,BSNL,5000.0,Airtel,3,
TOW-01062,17.53364,77.14966,KA-KLP,STN-KA-KLP-0022,Airtel,5000.0,Airtel,3,
TOW-01063,17.53223,77.12704,KA-KLP,STN-KA-KLP-0022,Airtel,5000.0,Airtel,3,
TOW-01064,17.5787,77.14875,KA-KLP,STN-KA-KLP-0022,Airtel,5000.0,Airtel,3,
TOW-01065,17.57468,77.17827,KA-KLP,STN-KA-KLP-0022,Vi,5000.0,Airtel,3,
TOW-01066,17.59358,77.18216,KA-KLP,STN-KA-KLP-0022,Vi,5000.0,Airtel,3,
TOW-01067,17.16636,77.33432,KA-KLP,STN-KA-KLP-0023,BSNL,5000.0,Airtel,3,
TOW-01068,17.1617,77.37362,KA-KLP,STN-KA-KLP-0023,Airtel,5000.0,Airtel,3,
TOW-01069,17.16215,77.3421,KA-KLP,STN-KA-KLP-0023,Airtel,5000.0,Airtel,3,
TOW-01070,17.11903,77.32037,KA-KLP,STN-KA-KLP-0023,Jio,5000.0,Airtel,3,
TOW-01071,17.14446,77.33704,KA-KLP,STN-KA-KLP-0023,Jio,5000.0,Airtel,3,
TOW-01072,17.14209,77.32574,KA-KLP,STN-KA-KLP-0023,BSNL,5000.0,Airtel,3,
TOW-01073,17.14372,77.31783,KA-KLP,STN-KA-KLP-0023,Airtel,5000.0,Airtel,3,
TOW-01074,17.29088,76.86952,KA-KLP,STN-KA-KLP-0024,Jio,5000.0,Airtel,3,
TOW-01075,17.32292,76.90407,KA-KLP,STN-KA-KLP-0024,Jio,5000.0,Airtel,3,
TOW-01076,17.32748,76.93214,KA-KLP,STN-KA-KLP-0024,Jio,5000.0,Airtel,3,
TOW-01077,17.4263,76.8231,KA-KLP,STN-KA-KLP-0025,Vi,5000.0,Airtel,3,
TOW-01078,17.41761,76.77435,KA-KLP,STN-KA-KLP-0025,Airtel,5000.0,Airtel,3,
TOW-01079,17.3993,76.77936,KA-KLP,STN-KA-KLP-0025,BSNL,5000.0,Airtel,3,
TOW-01080,17.4102,76.76482,KA-KLP,STN-KA-KLP-0025,Jio,5000.0,Airtel,3,
TOW-01081,17.43587,76.81217,KA-KLP,STN-KA-KLP-0025,Airtel,5000.0,Airtel,3,
TOW-01082,17.13111,77.32656,KA-KLP,STN-KA-KLP-0026,Airtel,5000.0,Airtel,3,
TOW-01083,17.0946,77.35112,KA-KLP,STN-KA-KLP-0026,BSNL,5000.0,Airtel,3,
TOW-01084,17.10124,77.28512,KA-KLP,STN-KA-KLP-0026,BSNL,5000.0,Airtel,3,
TOW-01085,17.07876,77.3322,KA-KLP,STN-KA-KLP-0026,Jio,5000.0,Airtel,3,
TOW-01086,17.17228,76.68492,KA-KLP,STN-KA-KLP-0027,Vi,5000.0,Airtel,3,
TOW-01087,17.12431,76.66843,KA-KLP,STN-KA-KLP-0027,Vi,5000.0,Airtel,3,
TOW-01088,17.12574,76.68437,KA-KLP,STN-KA-KLP-0027,BSNL,5000.0,Airtel,3,
TOW-01089,17.16508,76.68793,KA-KLP,STN-KA-KLP-0027,Jio,5000.0,Airtel,3,
TOW-01090,17.35063,77.00514,KA-KLP,STN-KA-KLP-0028,BSNL,5000.0,Airtel,3,
TOW-01091,17.36839,77.0337,KA-KLP,STN-KA-KLP-0028,Airtel,5000.0,Airtel,3,
TOW-01092,17.35654,76.99885,KA-KLP,STN-KA-KLP-0028,Airtel,5000.0,Airtel,3,
TOW-01093,17.41104,77.00336,KA-KLP,STN-KA-KLP-0028,Airtel,5000.0,Airtel,3,
TOW-01094,17.18945,77.02153,KA-KLP,STN-KA-KLP-0029,Jio,5000.0,Airtel,3,
TOW-01095,17.23342,77.07416,KA-KLP,STN-KA-KLP-0029,Jio,5000.0,Airtel,3,
TOW-01096,17.18427,77.08305,KA-KLP,STN-KA-KLP-0029,BSNL,5000.0,Airtel,3,
TOW-01097,17.24141,77.08267,KA-KLP,STN-KA-KLP-0029,Vi,5000.0,Airtel,3,
TOW-01098,14.64404,75.88381,KA-DVG,STN-KA-DVG-0000,BSNL,5000.0,Airtel,3,
TOW-01099,14.67781,75.86477,KA-DVG,STN-KA-DVG-0000,BSNL,5000.0,Airtel,3,
TOW-01100,14.648,75.8737,KA-DVG,STN-KA-DVG-0000,BSNL,5000.0,Airtel,3,
TOW-01101,14.6593,75.84343,KA-DVG,STN-KA-DVG-0000,BSNL,5000.0,Airtel,3,
TOW-01102,14.62837,75.85871,KA-DVG,STN-KA-DVG-0000,Jio,5000.0,Airtel,3,
TOW-01103,14.66986,75.81347,KA-DVG,STN-KA-DVG-0000,Vi,5000.0,Airtel,3,
TOW-01104,14.65743,76.17651,KA-DVG,STN-KA-DVG-0001,Airtel,5000.0,Airtel,3,
TOW-01105,14.71626,76.18887,KA-DVG,STN-KA-DVG-0001,BSNL,5000.0,Airtel,3,
TOW-01106,14.69972,76.23295,KA-DVG,STN-KA-DVG-0001,BSNL,5000.0,Airtel,3,
TOW-01107,14.6888,76.18583,KA-DVG,STN-KA-DVG-0001,Airtel,5000.0,Airtel,3,
TOW-01108,14.59611,76.17465,KA-DVG,STN-KA-DVG-0002,Jio,5000.0,Airtel,3,
TOW-01109,14.62626,76.16735,KA-DVG,STN-KA-DVG-0002,Jio,5000.0,Airtel,3,
TOW-01110,14.60598,76.2283,KA-DVG,STN-KA-DVG-0002,BSNL,5000.0,Airtel,3,
TOW-01111,14.61782,76.20341,KA-DVG,STN-KA-DVG-0002,Airtel,5000.0,Airtel,3,
TOW-01112,14.26104,75.68749,KA-DVG,STN-KA-DVG-0003,Airtel,5000.0,Airtel,3,
TOW-01113,14.31466,75.68834,KA-DVG,STN-KA-DVG-0003,Jio,5000.0,Airtel,3,
TOW-01114,14.27153,75.67387,KA-DVG,STN-KA-DVG-0003,Jio,5000.0,Airtel,3,
TOW-01115,14.31559,75.70355,KA-DVG,STN-KA-DVG-0003,Airtel,5000.0,Airtel,3,
TOW-01116,14.24459,75.66662,KA-DVG,STN-KA-DVG-0003,BSNL,5000.0,Airtel,3,
TOW-01117,14.25458,76.08394,KA-DVG,STN-KA-DVG-0004,Vi,5000.0,Airtel,3,
TOW-01118,14.21527,76.09201,KA-DVG,STN-KA-DVG-0004,Airtel,5000.0,Airtel,3,
TOW-01119,14.24102,76.1259,KA-DVG,STN-KA-DVG-0004,Airtel,5000.0,Airtel,3,
TOW-01120,14.55473,75.72306,KA-DVG,STN-KA-DVG-0005,Jio,5000.0,Airtel,3,
TOW-01121,14.57554,75.67475,KA-DVG,STN-KA-DVG-0005,Vi,5000.0,Airtel,3,
TOW-01122,14.54683,75.67231,KA-DVG,STN-KA-DVG-0005,BSNL,5000.0,Airtel,3,
TOW-01123,14.52261,75.70213,KA-DVG,STN-KA-DVG-0005,BSNL,5000.0,Airtel,3,
TOW-01124,14.53633,75.67102,KA-DVG,STN-KA-DVG-0005,Airtel,5000.0,Airtel,3,
TOW-01125,14.53448,75.83221,KA-DVG,STN-KA-DVG-0006,Airtel,5000.0,Airtel,3,
TOW-01126,14.54747,75.77107,KA-DVG,STN-KA-DVG-0006,Vi,5000.0,Airtel,3,
TOW-01127,14.53222,75.79582,KA-DVG,STN-KA-DVG-0006,Jio,5000.0,Airtel,3,
TOW-01128,14.56252,75.80223,KA-DVG,STN-KA-DVG-0006,Vi,5000.0,Airtel,3,
TOW-01129,14.52442,75.81344,KA-DVG,STN-KA-DVG-0006,BSNL,5000.0,Airtel,3,
TOW-01130,14.52946,75.81917,KA-DVG,STN-KA-DVG-0006,Jio,5000.0,Airtel,3,
TOW-01131,14.52243,75.78629,KA-DVG,STN-KA-DVG-0006,Vi,5000.0,Airtel,3,
TOW-01132,14.31372,76.14999,KA-DVG,STN-KA-DVG-0007,Jio,5000.0,Airtel,3,
TOW-01133,14.30302,76.19971,KA-DVG,STN-KA-DVG-0007,BSNL,5000.0,Airtel,3,
TOW-01134,14.29375,76.19097,KA-DVG,STN-KA-DVG-0007,Airtel,5000.0,Airtel,3,
TOW-01135,14.32812,76.15709,KA-DVG,STN-KA-DVG-0007,BSNL,5000.0,Airtel,3,
TOW-01136,14.23583,76.15612,KA-DVG,STN-KA-DVG-0008,Vi,5000.0,Airtel,3,
TOW-01137,14.22578,76.1161,KA-DVG,STN-KA-DVG-0008,Jio,5000.0,Airtel,3,
TOW-01138,14.20036,76.16948,KA-DVG,STN-KA-DVG-0008,Jio,5000.0,Airtel,3,
TOW-01139,14.48042,76.17836,KA-DVG,STN-KA-DVG-0009,Vi,5000.0,Airtel,3,
TOW-01140,14.42444,76.20695,KA-DVG,STN-KA-DVG-0009,Vi,5000.0,Airtel,3,
TOW-01141,14.45279,76.1377,KA-DVG,STN-KA-DVG-0009,Airtel,5000.0,Airtel,3,
TOW-01142,14.45991,76.21027,KA-DVG,STN-KA-DVG-0009,Jio,5000.0,Airtel,3,
TOW-01143,14.46679,76.13416,KA-DVG,STN-KA-DVG-0009,Jio,5000.0,Airtel,3,
TOW-01144,14.45142,76.19968,KA-DVG,STN-KA-DVG-0009,Airtel,5000.0,Airtel,3,
TOW-01145,14.29639,75.92117,KA-DVG,STN-KA-DVG-0010,Jio,5000.0,Airtel,3,
TOW-01146,14.25041,75.86706,KA-DVG,STN-KA-DVG-0010,Vi,5000.0,Airtel,3,
TOW-01147,14.29579,75.88444,KA-DVG,STN-KA-DVG-0010,Jio,5000.0,Airtel,3,
TOW-01148,14.26242,75.86211,KA-DVG,STN-KA-DVG-0010,Airtel,5000.0,Airtel,3,
TOW-01149,14.29665,75.92354,KA-DVG,STN-KA-DVG-0010,Airtel,5000.0,Airtel,3,
TOW-01150,14.24626,75.90641,KA-DVG,STN-KA-DVG-0010,Jio,5000.0,Airtel,3,
TOW-01151,14.31124,75.7558,KA-DVG,STN-KA-DVG-0011,BSNL,5000.0,Airtel,3,
TOW-01152,14.34228,75.81903,KA-DVG,STN-KA-DVG-0011,Airtel,5000.0,Airtel,3,
TOW-01153,14.30945,75.79942,KA-DVG,STN-KA-DVG-0011,Airtel,5000.0,Airtel,3,
TOW-01154,14.34279,75.77064,KA-DVG,STN-KA-DVG-0011,Vi,5000.0,Airtel,3,
TOW-01155,14.30784,75.81456,KA-DVG,STN-KA-DVG-0011,BSNL,5000.0,Airtel,3,
TOW-01156,14.3456,75.75792,KA-DVG,STN-KA-DVG-0011,Airtel,5000.0,Airtel,3,
TOW-01157,14.29833,75.77163,KA-DVG,STN-KA-DVG-0011,Airtel,5000.0,Airtel,3,
TOW-01158,14.76442,75.70624,KA-DVG,STN-KA-DVG-0012,Airtel,5000.0,Airtel,3,
TOW-01159,14.78738,75.65074,KA-DVG,STN-KA-DVG-0012,BSNL,5000.0,Airtel,3,
TOW-01160,14.75978,75.71448,KA-DVG,STN-KA-DVG-0012,Vi,5000.0,Airtel,3,
TOW-01161,14.73549,75.66887,KA-DVG,STN-KA-DVG-0012,Airtel,5000.0,Airtel,3,
TOW-01162,14.47836,75.85994,KA-DVG,STN-KA-DVG-0013,Jio,5000.0,Airtel,3,
TOW-01163,14.41919,75.83857,KA-DVG,STN-KA-DVG-0013,Airtel,5000.0,Airtel,3,
TOW-01164,14.46036,75.87118,KA-DVG,STN-KA-DVG-0013,Airtel,5000.0,Airtel,3,
TOW-01165,14.432,75.84388,KA-DVG,STN-KA-DVG-0013,Vi,5000.0,Airtel,3,
TOW-01166,14.45893,75.89623,KA-DVG,STN-KA-DVG-0013,BSNL,5000.0,Airtel,3,
TOW-01167,14.43321,75.86674,KA-DVG,STN-KA-DVG-0013,BSNL,5000.0,Airtel,3,
TOW-01168,14.42482,75.8599,KA-DVG,STN-KA-DVG-0013,Jio,5000.0,Airtel,3,
TOW-01169,14.27723,75.96511,KA-DVG,STN-KA-DVG-0014,Vi,5000.0,Airtel,3,
TOW-01170,14.26028,76.00121,KA-DVG,STN-KA-DVG-0014,Airtel,5000.0,Airtel,3,
TOW-01171,14.25521,75.9621,KA-DVG,STN-KA-DVG-0014,Jio,5000.0,Airtel,3,
TOW-01172,14.26895,75.96598,KA-DVG,STN-KA-DVG-0014,Airtel,5000.0,Airtel,3,
TOW-01173,14.3091,75.95286,KA-DVG,STN-KA-DVG-0014,BSNL,5000.0,Airtel,3,
TOW-01174,14.27522,75.96802,KA-DVG,STN-KA-DVG-0014,Vi,5000.0,Airtel,3,
TOW-01175,14.27231,75.95805,KA-DVG,STN-KA-DVG-0014,Airtel,5000.0,Airtel,3,
TOW-01176,14.56766,75.67347,KA-DVG,STN-KA-DVG-0015,Vi,5000.0,Airtel,3,
TOW-01177,14.63333,75.67026,KA-DVG,STN-KA-DVG-0015,Vi,5000.0,Airtel,3,
TOW-01178,14.62753,75.66609,KA-DVG,STN-KA-DVG-0015,Vi,5000.0,Airtel,3,
TOW-01179,14.64154,75.66729,KA-DVG,STN-KA-DVG-0015,BSNL,5000.0,Airtel,3,
TOW-01180,14.5759,75.64268,KA-DVG,STN-KA-DVG-0015,Airtel,5000.0,Airtel,3,
TOW-01181,14.50911,75.82169,KA-DVG,STN-KA-DVG-0016,Airtel,5000.0,Airtel,3,
TOW-01182,14.49472,75.79661,KA-DVG,STN-KA-DVG-0016,BSNL,5000.0,Airtel,3,
TOW-01183,14.45025,75.82695,KA-DVG,STN-KA-DVG-0016,BSNL,5000.0,Airtel,3,
TOW-01184,14.65136,76.28494,KA-DVG,STN-KA-DVG-0017,BSNL,5000.0,Airtel,3,
TOW-01185,14.67394,76.26803,KA-DVG,STN-KA-DVG-0017,BSNL,5000.0,Airtel,3,
TOW-01186,14.68142,76.23405,KA-DVG,STN-KA-DVG-0017,Airtel,5000.0,Airtel,3,
TOW-01187,14.67214,76.26283,KA-DVG,STN-KA-DVG-0017,Jio,5000.0,Airtel,3,
TOW-01188,14.71882,76.28738,KA-DVG,STN-KA-DVG-0017,Airtel,5000.0,Airtel,3,
TOW-01189,14.35758,75.6204,KA-SHV,STN-KA-SHV-0000,Jio,5000.0,Airtel,3,
TOW-01190,14.34958,75.63283,KA-SHV,STN-KA-SHV-0000,Airtel,5000.0,Airtel,3,
TOW-01191,14.30313,75.59815,KA-SHV,STN-KA-SHV-0000,Jio,5000.0,Airtel,3,
TOW-01192,14.31386,75.6378,KA-SHV,STN-KA-SHV-0000,Airtel,5000.0,Airtel,3,
TOW-01193,14.32903,75.61322,KA-SHV,STN-KA-SHV-0000,Airtel,5000.0,Airtel,3,
TOW-01194,14.36663,75.64509,KA-SHV,STN-KA-SHV-0000,Airtel,5000.0,Airtel,3,
TOW-01195,14.16491,74.98161,KA-SHV,STN-KA-SHV-0001,Airtel,5000.0,Airtel,3,
TOW-01196,14.1397,75.02467,KA-SHV,STN-KA-SHV-0001,Airtel,5000.0,Airtel,3,
TOW-01197,14.18961,75.0069,KA-SHV,STN-KA-SHV-0001,Jio,5000.0,Airtel,3,
TOW-01198,14.14969,74.96155,KA-SHV,STN-KA-SHV-0002,BSNL,5000.0,Airtel,3,
TOW-01199,14.08658,74.98834,KA-SHV,STN-KA-SHV-0002,Jio,5000.0,Airtel,3,
TOW-01200,14.11996,74.96409,KA-SHV,STN-KA-SHV-0002,Vi,5000.0,Airtel,3,
TOW-01201,14.09099,74.9482,KA-SHV,STN-KA-SHV-0002,Airtel,5000.0,Airtel,3,
TOW-01202,14.1027,74.92246,KA-SHV,STN-KA-SHV-0002,Jio,5000.0,Airtel,3,
TOW-01203,14.13668,74.93979,KA-SHV,STN-KA-SHV-0002,Airtel,5000.0,Airtel,3,
TOW-01204,14.01349,75.51804,KA-SHV,STN-KA-SHV-0003,BSNL,5000.0,Airtel,3,
TOW-01205,14.04087,75.47075,KA-SHV,STN-KA-SHV-0003,Jio,5000.0,Airtel,3,
TOW-01206,14.03122,75.51061,KA-SHV,STN-KA-SHV-0003,Airtel,5000.0,Airtel,3,
TOW-01207,14.01721,75.52665,KA-SHV,STN-KA-SHV-0003,Airtel,5000.0,Airtel,3,
TOW-01208,14.05907,75.45951,KA-SHV,STN-KA-SHV-0003,Vi,5000.0,Airtel,3,
TOW-01209,14.03465,75.52784,KA-SHV,STN-KA-SHV-0003,Vi,5000.0,Airtel,3,
TOW-01210,14.05328,75.50601,KA-SHV,STN-KA-SHV-0003,Jio,5000.0,Airtel,3,
TOW-01211,13.77767,74.9662,KA-SHV,STN-KA-SHV-0004,Airtel,5000.0,Airtel,3,
TOW-01212,13.74247,74.95992,KA-SHV,STN-KA-SHV-0004,Jio,5000.0,Airtel,3,
TOW-01213,13.80897,74.9666,KA-SHV,STN-KA-SHV-0004,Jio,5000.0,Airtel,3,
TOW-01214,13.74453,74.96357,KA-SHV,STN-KA-SHV-0004,Vi,5000.0,Airtel,3,
TOW-01215,13.81084,75.00137,KA-SHV,STN-KA-SHV-0004,Vi,5000.0,Airtel,3,
TOW-01216,13.77267,74.9822,KA-SHV,STN-KA-SHV-0004,Jio,5000.0,Airtel,3,
TOW-01217,13.74944,75.00221,KA-SHV,STN-KA-SHV-0004,BSNL,5000.0,Airtel,3,
TOW-01218,13.8979,75.27078,KA-SHV,STN-KA-SHV-0005,Airtel,5000.0,Airtel,3,
TOW-01219,13.83184,75.26757,KA-SHV,STN-KA-SHV-0005,BSNL,5000.0,Airtel,3,
TOW-01220,13.87793,75.26118,KA-SHV,STN-KA-SHV-0005,BSNL,5000.0,Airtel,3,
TOW-01221,13.86385,75.26121,KA-SHV,STN-KA-SHV-0005,BSNL,5000.0,Airtel,3,
TOW-01222,13.7091,75.12821,KA-SHV,STN-KA-SHV-0006,Vi,5000.0,Airtel,3,
TOW-01223,13.70919,75.09148,KA-SHV,STN-KA-SHV-0006,BSNL,5000.0,Airtel,3,
TOW-01224,13.71867,75.11211,KA-SHV,STN-KA-SHV-0006,Jio,5000.0,Airtel,3,
TOW-01225,13.77141,75.09087,KA-SHV,STN-KA-SHV-0006,Vi,5000.0,Airtel,3,
TOW-01226,13.76767,75.14566,KA-SHV,STN-KA-SHV-0006,Jio,5000.0,Airtel,3,
TOW-01227,13.72051,75.09531,KA-SHV,STN-KA-SHV-0006,Jio,5000.0,Airtel,3,
TOW-01228,14.04906,75.5638,KA-SHV,STN-KA-SHV-0007,BSNL,5000.0,Airtel,3,
TOW-01229,14.02116,75.57971,KA-SHV,STN-KA-SHV-0007,Vi,5000.0,Airtel,3,
TOW-01230,14.01686,75.6133,KA-SHV,STN-KA-SHV-0007,Jio,5000.0,Airtel,3,
TOW-01231,14.04802,75.57611,KA-SHV,STN-KA-SHV-0007,Jio,5000.0,Airtel,3,
TOW-01232,14.05954,75.42986,KA-SHV,STN-KA-SHV-0008,BSNL,5000.0,Airtel,3,
TOW-01233,14.06653,75.42548,KA-SHV,STN-KA-SHV-0008,Jio,5000.0,Airtel,3,
TOW-01234,14.06469,75.45229,KA-SHV,STN-KA-SHV-0008,Vi,5000.0,Airtel,3,
TOW-01235,14.05832,75.49418,KA-SHV,STN-KA-SHV-0008,BSNL,5000.0,Airtel,3,
TOW-01236,14.07544,75.44311,KA-SHV,STN-KA-SHV-0008,Airtel,5000.0,Airtel,3,
TOW-01237,14.08203,75.42778,KA-SHV,STN-KA-SHV-0008,Jio,5000.0,Airtel,3,
TOW-01238,14.04025,75.46172,KA-SHV,STN-KA-SHV-0008,Airtel,5000.0,Airtel,3,
TOW-01239,13.81587,75.57415,KA-SHV,STN-KA-SHV-0009,Vi,5000.0,Airtel,3,
TOW-01240,13.81143,75.57122,KA-SHV,STN-KA-SHV-0009,Airtel,5000.0,Airtel,3,
TOW-01241,13.82271,75.57114,KA-SHV,STN-KA-SHV-0009,Vi,5000.0,Airtel,3,
TOW-01242,13.86171,75.52808,KA-SHV,STN-KA-SHV-0009,Vi,5000.0,Airtel,3,
TOW-01243,13.83724,75.55495,KA-SHV,STN-KA-SHV-0009,Vi,5000.0,Airtel,3,
TOW-01244,13.85588,75.5438,KA-SHV,STN-KA-SHV-0009,BSNL,5000.0,Airtel,3,
TOW-01245,13.85407,75.56449,KA-SHV,STN-KA-SHV-0009,Vi,5000.0,Airtel,3,
TOW-01246,13.87115,75.11142,KA-SHV,STN-KA-SHV-0010,BSNL,5000.0,Airtel,3,
TOW-01247,13.88887,75.07157,KA-SHV,STN-KA-SHV-0010,Vi,5000.0,Airtel,3,
TOW-01248,13.85121,75.07041,KA-SHV,STN-KA-SHV-0010,BSNL,5000.0,Airtel,3,
TOW-01249,13.92694,75.08053,KA-SHV,STN-KA-SHV-0010,BSNL,5000.0,Airtel,3,
TOW-01250,14.34159,75.69491,KA-SHV,STN-KA-SHV-0011,Airtel,5000.0,Airtel,3,
TOW-01251,14.36725,75.69848,KA-SHV,STN-KA-SHV-0011,BSNL,5000.0,Airtel,3,
TOW-01252,14.33484,75.6345,KA-SHV,STN-KA-SHV-0011,Airtel,5000.0,Airtel,3,
TOW-01253,14.31104,75.66992,KA-SHV,STN-KA-SHV-0011,Jio,5000.0,Airtel,3,
TOW-01254,14.36173,75.66824,KA-SHV,STN-KA-SHV-0011,BSNL,5000.0,Airtel,3,
TOW-01255,14.26826,75.44036,KA-SHV,STN-KA-SHV-0012,Vi,5000.0,Airtel,3,
TOW-01256,14.26478,75.47151,KA-SHV,STN-KA-SHV-0012,Vi,5000.0,Airtel,3,
TOW-01257,14.22988,75.49847,KA-SHV,STN-KA-SHV-0012,BSNL,5000.0,Airtel,3,
TOW-01258,14.27131,75.50678,KA-SHV,STN-KA-SHV-0012,Airtel,5000.0,Airtel,3,
TOW-01259,14.25537,75.4739,KA-SHV,STN-KA-SHV-0012,Airtel,5000.0,Airtel,3,
TOW-01260,14.1382,75.02636,KA-SHV,STN-KA-SHV-0013,Jio,5000.0,Airtel,3,
TOW-01261,14.16877,75.05283,KA-SHV,STN-KA-SHV-0013,BSNL,5000.0,Airtel,3,
TOW-01262,14.1651,75.06023,KA-SHV,STN-KA-SHV-0013,Jio,5000.0,Airtel,3,
