ping_id,phone_id,tower_id,timestamp,signal_strength
PING-00002037,PHN-00001399,TOW-01948,2021-04-15T23:25:00,-80
PING-00002038,PHN-00001399,TOW-01950,2021-04-15T23:40:00,-51
PING-00002039,PHN-00001399,TOW-01950,2021-04-15T23:55:00,-64
PING-00002040,PHN-00001399,TOW-01950,2021-04-16T00:10:00,-62
PING-00002041,PHN-00001399,TOW-01950,2021-04-16T00:25:00,-93
PING-00002042,PHN-00001399,TOW-01950,2021-04-16T00:40:00,-85
PING-00002043,PHN-00001429,TOW-02980,2021-04-15T21:31:00,-89
PING-00002044,PHN-00001429,TOW-02980,2021-04-15T21:46:00,-59
PING-00002045,PHN-00001429,TOW-02980,2021-04-15T22:01:00,-99
PING-00002046,PHN-00001429,TOW-02980,2021-04-15T22:16:00,-80
PING-00002047,PHN-00001429,TOW-02980,2021-04-15T22:31:00,-89
PING-00002048,PHN-00001429,TOW-02980,2021-04-15T22:46:00,-65
PING-00002049,PHN-00001429,TOW-02980,2021-04-15T23:01:00,-63
PING-00002050,PHN-00001429,TOW-02980,2021-04-15T23:16:00,-98
PING-00002051,PHN-00001429,TOW-02980,2021-04-15T23:31:00,-73
PING-00002052,PHN-00004126,TOW-00051,2021-04-16T04:00:00,-61
PING-00002053,PHN-00004126,TOW-00051,2021-04-16T04:15:00,-70
PING-00002054,PHN-00004126,TOW-00051,2021-04-16T04:30:00,-80
PING-00002055,PHN-00004126,TOW-00051,2021-04-16T04:45:00,-71
PING-00002056,PHN-00004126,TOW-00051,2021-04-16T05:00:00,-63
PING-00002057,PHN-00004126,TOW-00051,2021-04-16T05:15:00,-62
PING-00002058,PHN-00004126,TOW-00051,2021-04-16T05:30:00,-95
PING-00002059,PHN-00004126,TOW-00051,2021-04-16T05:45:00,-92
PING-00002060,PHN-00004126,TOW-00051,2021-04-16T06:00:00,-80
PING-00002061,PHN-00001669,TOW-01925,2021-04-16T08:59:00,-75
PING-00002062,PHN-00001669,TOW-01925,2021-04-16T09:14:00,-100
PING-00002063,PHN-00001669,TOW-01925,2021-04-16T09:29:00,-98
PING-00002064,PHN-00001669,TOW-01925,2021-04-16T09:44:00,-88
PING-00002065,PHN-00001669,TOW-01923,2021-04-16T09:59:00,-61
PING-00002066,PHN-00001669,TOW-01925,2021-04-16T10:14:00,-55
PING-00002067,PHN-00001669,TOW-01925,2021-04-16T10:29:00,-96
PING-00002068,PHN-00001669,TOW-01928,2021-04-16T10:44:00,-51
PING-00002069,PHN-00001669,TOW-01928,2021-04-16T10:59:00,-63
PING-00002070,PHN-00004114,TOW-01935,2021-04-17T21:46:00,-92
PING-00002071,PHN-00004114,TOW-01932,2021-04-17T22:01:00,-99
PING-00002072,PHN-00004114,TOW-01932,2021-04-17T22:16:00,-58
PING-00002073,PHN-00004114,TOW-01932,2021-04-17T22:31:00,-97
PING-00002074,PHN-00004114,TOW-01932,2021-04-17T22:46:00,-99
PING-00002075,PHN-00004114,TOW-01932,2021-04-17T23:01:00,-90
PING-00002076,PHN-00004114,TOW-01936,2021-04-17T23:16:00,-53
PING-00002077,PHN-00004114,TOW-01936,2021-04-17T23:31:00,-51
PING-00002078,PHN-00004114,TOW-01936,2021-04-17T23:46:00,-58
PING-00002079,PHN-00000603,TOW-02740,2021-04-17T22:06:00,-94
PING-00002080,PHN-00000603,TOW-02740,2021-04-17T22:21:00,-75
PING-00002081,PHN-00000603,TOW-02740,2021-04-17T22:36:00,-78
PING-00002082,PHN-00000603,TOW-02741,2021-04-17T22:51:00,-87
PING-00002083,PHN-00000603,TOW-02741,2021-04-17T23:06:00,-77
PING-00002084,PHN-00000603,TOW-02741,2021-04-17T23:21:00,-63
PING-00002085,PHN-00000603,TOW-02741,2021-04-17T23:36:00,-95
PING-00002086,PHN-00000603,TOW-02740,2021-04-17T23:51:00,-94
PING-00002087,PHN-00000603,TOW-02740,2021-04-18T00:06:00,-64
PING-00002088,PHN-00002013,TOW-00827,2021-04-17T22:44:00,-54
PING-00002089,PHN-00002013,TOW-00827,2021-04-17T22:59:00,-55
PING-00002090,PHN-00002013,TOW-00827,2021-04-17T23:14:00,-54
PING-00002091,PHN-00002013,TOW-00828,2021-04-17T23:29:00,-91
PING-00002092,PHN-00002013,TOW-00828,2021-04-17T23:44:00,-83
PING-00002093,PHN-00002013,TOW-00826,2021-04-17T23:59:00,-55
PING-00002094,PHN-00002013,TOW-00826,2021-04-18T00:14:00,-81
PING-00002095,PHN-00002013,TOW-00826,2021-04-18T00:29:00,-71
PING-00002096,PHN-00002013,TOW-00826,2021-04-18T00:44:00,-80
PING-00002097,PHN-00001399,TOW-02051,2021-04-18T21:00:00,-66
PING-00002098,PHN-00001399,TOW-02051,2021-04-18T21:15:00,-60
PING-00002099,PHN-00001399,TOW-02051,2021-04-18T21:30:00,-52
PING-00002100,PHN-00001399,TOW-02051,2021-04-18T21:45:00,-99
PING-00002101,PHN-00001399,TOW-02051,2021-04-18T22:00:00,-91
PING-00002102,PHN-00001399,TOW-02051,2021-04-18T22:15:00,-68
PING-00002103,PHN-00001399,TOW-02051,2021-04-18T22:30:00,-83
PING-00002104,PHN-00001399,TOW-02051,2021-04-18T22:45:00,-82
PING-00002105,PHN-00001399,TOW-02051,2021-04-18T23:00:00,-71
PING-00002106,PHN-00000667,TOW-02918,2021-04-18T21:11:00,-55
PING-00002107,PHN-00000667,TOW-02918,2021-04-18T21:26:00,-52
PING-00002108,PHN-00000667,TOW-02918,2021-04-18T21:41:00,-79
PING-00002109,PHN-00000667,TOW-02918,2021-04-18T21:56:00,-88
PING-00002110,PHN-00000667,TOW-02919,2021-04-18T22:11:00,-95
PING-00002111,PHN-00000667,TOW-02918,2021-04-18T22:26:00,-89
PING-00002112,PHN-00000667,TOW-02918,2021-04-18T22:41:00,-69
PING-00002113,PHN-00000667,TOW-02918,2021-04-18T22:56:00,-85
PING-00002114,PHN-00000667,TOW-02918,2021-04-18T23:11:00,-52
PING-00002115,PHN-00004110,TOW-00457,2021-04-18T17:27:00,-52
PING-00002116,PHN-00004110,TOW-00457,2021-04-18T17:42:00,-67
PING-00002117,PHN-00004110,TOW-00457,2021-04-18T17:57:00,-93
PING-00002118,PHN-00004110,TOW-00457,2021-04-18T18:12:00,-78
PING-00002119,PHN-00004110,TOW-00457,2021-04-18T18:27:00,-58
PING-00002120,PHN-00004110,TOW-00457,2021-04-18T18:42:00,-99
PING-00002121,PHN-00004110,TOW-00457,2021-04-18T18:57:00,-82
PING-00002122,PHN-00004110,TOW-00457,2021-04-18T19:12:00,-55
PING-00002123,PHN-00004110,TOW-00457,2021-04-18T19:27:00,-57
PING-00002124,PHN-00000322,TOW-03116,2021-04-20T20:22:00,-54
PING-00002125,PHN-00000322,TOW-03116,2021-04-20T20:37:00,-89
PING-00002126,PHN-00000322,TOW-03116,2021-04-20T20:52:00,-66
PING-00002127,PHN-00000322,TOW-03116,2021-04-20T21:07:00,-54
PING-00002128,PHN-00000322,TOW-03116,2021-04-20T21:22:00,-63
PING-00002129,PHN-00000322,TOW-03116,2021-04-20T21:37:00,-97
PING-00002130,PHN-00000322,TOW-03113,2021-04-20T21:52:00,-90
PING-00002131,PHN-00000322,TOW-03113,2021-04-20T22:07:00,-76
PING-00002132,PHN-00000322,TOW-03113,2021-04-20T22:22:00,-80
PING-00002133,PHN-00001114,TOW-00826,2021-04-20T21:25:00,-73
PING-00002134,PHN-00001114,TOW-00828,2021-04-20T21:40:00,-64
PING-00002135,PHN-00001114,TOW-00828,2021-04-20T21:55:00,-90
PING-00002136,PHN-00001114,TOW-00828,2021-04-20T22:10:00,-75
PING-00002137,PHN-00001114,TOW-00828,2021-04-20T22:25:00,-55
PING-00002138,PHN-00001114,TOW-00827,2021-04-20T22:40:00,-81
PING-00002139,PHN-00001114,TOW-00827,2021-04-20T22:55:00,-66
PING-00002140,PHN-00001114,TOW-00827,2021-04-20T23:10:00,-72
PING-00002141,PHN-00001114,TOW-00827,2021-04-20T23:25:00,-73
PING-00002142,PHN-00002519,TOW-02020,2021-04-21T06:03:00,-95
PING-00002143,PHN-00002519,TOW-02023,2021-04-21T06:18:00,-58
PING-00002144,PHN-00002519,TOW-02023,2021-04-21T06:33:00,-77
PING-00002145,PHN-00002519,TOW-02023,2021-04-21T06:48:00,-80
PING-00002146,PHN-00002519,TOW-02023,2021-04-21T07:03:00,-86
PING-00002147,PHN-00002519,TOW-02023,2021-04-21T07:18:00,-82
PING-00002148,PHN-00002519,TOW-02020,2021-04-21T07:33:00,-62
PING-00002149,PHN-00002519,TOW-02020,2021-04-21T07:48:00,-56
PING-00002150,PHN-00002519,TOW-02020,2021-04-21T08:03:00,-98
PING-00002151,PHN-00004071,TOW-02787,2021-04-21T22:46:00,-76
PING-00002152,PHN-00004071,TOW-02787,2021-04-21T23:01:00,-86
PING-00002153,PHN-00004071,TOW-02787,2021-04-21T23:16:00,-59
PING-00002154,PHN-00004071,TOW-02787,2021-04-21T23:31:00,-54
PING-00002155,PHN-00004071,TOW-02787,2021-04-21T23:46:00,-59
PING-00002156,PHN-00004071,TOW-02785,2021-04-22T00:01:00,-80
PING-00002157,PHN-00004071,TOW-02785,2021-04-22T00:16:00,-70
PING-00002158,PHN-00004071,TOW-02785,2021-04-22T00:31:00,-77
PING-00002159,PHN-00004071,TOW-02785,2021-04-22T00:46:00,-58
PING-00002160,PHN-00001399,TOW-01990,2021-04-22T21:34:00,-52
PING-00002161,PHN-00001399,TOW-01990,2021-04-22T21:49:00,-63
PING-00002162,PHN-00001399,TOW-01990,2021-04-22T22:04:00,-79
PING-00002163,PHN-00001399,TOW-01990,2021-04-22T22:19:00,-88
PING-00002164,PHN-00001399,TOW-01990,2021-04-22T22:34:00,-80
PING-00002165,PHN-00001399,TOW-01990,2021-04-22T22:49:00,-64
PING-00002166,PHN-00001399,TOW-01990,2021-04-22T23:04:00,-89
PING-00002167,PHN-00001399,TOW-01990,2021-04-22T23:19:00,-53
PING-00002168,PHN-00001399,TOW-01990,2021-04-22T23:34:00,-88
PING-00002169,PHN-00000090,TOW-01017,2021-04-22T08:05:00,-62
PING-00002170,PHN-00000090,TOW-01017,2021-04-22T08:20:00,-94
PING-00002171,PHN-00000090,TOW-01017,2021-04-22T08:35:00,-87
PING-00002172,PHN-00000090,TOW-01017,2021-04-22T08:50:00,-59
PING-00002173,PHN-00000090,TOW-01017,2021-04-22T09:05:00,-52
PING-00002174,PHN-00000090,TOW-01017,2021-04-22T09:20:00,-72
PING-00002175,PHN-00000090,TOW-01017,2021-04-22T09:35:00,-56
PING-00002176,PHN-00000090,TOW-01017,2021-04-22T09:50:00,-92
PING-00002177,PHN-00000090,TOW-01017,2021-04-22T10:05:00,-67
PING-00002178,PHN-00001399,TOW-02076,2021-04-23T10:04:00,-59
PING-00002179,PHN-00001399,TOW-02076,2021-04-23T10:19:00,-65
PING-00002180,PHN-00001399,TOW-02077,2021-04-23T10:34:00,-81
PING-00002181,PHN-00001399,TOW-02077,2021-04-23T10:49:00,-63
PING-00002182,PHN-00001399,TOW-02077,2021-04-23T11:04:00,-76
PING-00002183,PHN-00001399,TOW-02077,2021-04-23T11:19:00,-61
PING-00002184,PHN-00001399,TOW-02077,2021-04-23T11:34:00,-77
PING-00002185,PHN-00001399,TOW-02075,2021-04-23T11:49:00,-99
PING-00002186,PHN-00001399,TOW-02075,2021-04-23T12:04:00,-60
PING-00002187,PHN-00004089,TOW-00229,2021-04-23T11:34:00,-56
PING-00002188,PHN-00004089,TOW-00229,2021-04-23T11:49:00,-53
PING-00002189,PHN-00004089,TOW-00229,2021-04-23T12:04:00,-99
PING-00002190,PHN-00004089,TOW-00229,2021-04-23T12:19:00,-75
PING-00002191,PHN-00004089,TOW-00229,2021-04-23T12:34:00,-58
PING-00002192,PHN-00004089,TOW-00229,2021-04-23T12:49:00,-60
PING-00002193,PHN-00004089,TOW-00229,2021-04-23T13:04:00,-60
PING-00002194,PHN-00004089,TOW-00229,2021-04-23T13:19:00,-55
PING-00002195,PHN-00004089,TOW-00229,2021-04-23T13:34:00,-90
PING-00002196,PHN-00004114,TOW-02018,2021-04-25T22:09:00,-93
PING-00002197,PHN-00004114,TOW-02018,2021-04-25T22:24:00,-99
PING-00002198,PHN-00004114,TOW-02017,2021-04-25T22:39:00,-51
PING-00002199,PHN-00004114,TOW-02017,2021-04-25T22:54:00,-70
PING-00002200,PHN-00004114,TOW-02017,2021-04-25T23:09:00,-98
PING-00002201,PHN-00004114,TOW-02017,2021-04-25T23:24:00,-89
PING-00002202,PHN-00004114,TOW-02017,2021-04-25T23:39:00,-96
PING-00002203,PHN-00004114,TOW-02017,2021-04-25T23:54:00,-96
PING-00002204,PHN-00004114,TOW-02017,2021-04-26T00:09:00,-71
PING-00002205,PHN-00000603,TOW-02776,2021-04-26T03:45:00,-88
PING-00002206,PHN-00000603,TOW-02776,2021-04-26T04:00:00,-97
PING-00002207,PHN-00000603,TOW-02776,2021-04-26T04:15:00,-63
PING-00002208,PHN-00000603,TOW-02776,2021-04-26T04:30:00,-56
PING-00002209,PHN-00000603,TOW-02774,2021-04-26T04:45:00,-100
PING-00002210,PHN-00000603,TOW-02777,2021-04-26T05:00:00,-67
PING-00002211,PHN-00000603,TOW-02777,2021-04-26T05:15:00,-57
PING-00002212,PHN-00000603,TOW-02777,2021-04-26T05:30:00,-86
PING-00002213,PHN-00000603,TOW-02777,2021-04-26T05:45:00,-90
PING-00002214,PHN-00000603,TOW-02926,2021-04-26T03:35:00,-51
PING-00002215,PHN-00000603,TOW-02926,2021-04-26T03:50:00,-98
PING-00002216,PHN-00000603,TOW-02926,2021-04-26T04:05:00,-71
PING-00002217,PHN-00000603,TOW-02926,2021-04-26T04:20:00,-96
PING-00002218,PHN-00000603,TOW-02924,2021-04-26T04:35:00,-65
PING-00002219,PHN-00000603,TOW-02926,2021-04-26T04:50:00,-87
PING-00002220,PHN-00000603,TOW-02926,2021-04-26T05:05:00,-82
PING-00002221,PHN-00000603,TOW-02926,2021-04-26T05:20:00,-65
PING-00002222,PHN-00000603,TOW-02926,2021-04-26T05:35:00,-100
PING-00002223,PHN-00000603,TOW-02716,2021-04-28T05:33:00,-64
PING-00002224,PHN-00000603,TOW-02714,2021-04-28T05:48:00,-94
PING-00002225,PHN-00000603,TOW-02714,2021-04-28T06:03:00,-77
PING-00002226,PHN-00000603,TOW-02714,2021-04-28T06:18:00,-75
PING-00002227,PHN-00000603,TOW-02714,2021-04-28T06:33:00,-97
PING-00002228,PHN-00000603,TOW-02714,2021-04-28T06:48:00,-71
PING-00002229,PHN-00000603,TOW-02714,2021-04-28T07:03:00,-58
PING-00002230,PHN-00000603,TOW-02716,2021-04-28T07:18:00,-68
PING-00002231,PHN-00000603,TOW-02716,2021-04-28T07:33:00,-58
PING-00002232,PHN-00002257,TOW-01738,2021-04-28T20:53:00,-56
PING-00002233,PHN-00002257,TOW-01738,2021-04-28T21:08:00,-89
PING-00002234,PHN-00002257,TOW-01738,2021-04-28T21:23:00,-75
PING-00002235,PHN-00002257,TOW-01738,2021-04-28T21:38:00,-96
PING-00002236,PHN-00002257,TOW-01738,2021-04-28T21:53:00,-94
PING-00002237,PHN-00002257,TOW-01738,2021-04-28T22:08:00,-76
PING-00002238,PHN-00002257,TOW-01738,2021-04-28T22:23:00,-73
PING-00002239,PHN-00002257,TOW-01738,2021-04-28T22:38:00,-79
PING-00002240,PHN-00002257,TOW-01738,2021-04-28T22:53:00,-71
PING-00002241,PHN-00004114,TOW-02063,2021-04-29T22:06:00,-66
PING-00002242,PHN-00004114,TOW-02063,2021-04-29T22:21:00,-67
PING-00002243,PHN-00004114,TOW-02063,2021-04-29T22:36:00,-83
PING-00002244,PHN-00004114,TOW-02063,2021-04-29T22:51:00,-69
PING-00002245,PHN-00004114,TOW-02063,2021-04-29T23:06:00,-67
PING-00002246,PHN-00004114,TOW-02063,2021-04-29T23:21:00,-64
PING-00002247,PHN-00004114,TOW-02063,2021-04-29T23:36:00,-76
PING-00002248,PHN-00004114,TOW-02063,2021-04-29T23:51:00,-74
PING-00002249,PHN-00004114,TOW-02063,2021-04-30T00:06:00,-58
PING-00002250,PHN-00002448,TOW-01444,2021-04-30T10:48:00,-91
PING-00002251,PHN-00002448,TOW-01444,2021-04-30T11:03:00,-53
PING-00002252,PHN-00002448,TOW-01444,2021-04-30T11:18:00,-71
PING-00002253,PHN-00002448,TOW-01446,2021-04-30T11:33:00,-88
PING-00002254,PHN-00002448,TOW-01446,2021-04-30T11:48:00,-54
PING-00002255,PHN-00002448,TOW-01446,2021-04-30T12:03:00,-98
PING-00002256,PHN-00002448,TOW-01446,2021-04-30T12:18:00,-83
PING-00002257,PHN-00002448,TOW-01446,2021-04-30T12:33:00,-100
PING-00002258,PHN-00002448,TOW-01446,2021-04-30T12:48:00,-97
PING-00002259,PHN-00002944,TOW-00207,2021-05-01T15:37:00,-79
PING-00002260,PHN-00002944,TOW-00207,2021-05-01T15:52:00,-67
PING-00002261,PHN-00002944,TOW-00207,2021-05-01T16:07:00,-66
PING-00002262,PHN-00002944,TOW-00207,2021-05-01T16:22:00,-56
PING-00002263,PHN-00002944,TOW-00209,2021-05-01T16:37:00,-77
PING-00002264,PHN-00002944,TOW-00209,2021-05-01T16:52:00,-88
PING-00002265,PHN-00002944,TOW-00208,2021-05-01T17:07:00,-86
PING-00002266,PHN-00002944,TOW-00208,2021-05-01T17:22:00,-100
PING-00002267,PHN-00002944,TOW-00208,2021-05-01T17:37:00,-96
PING-00002268,PHN-00002465,TOW-01485,2021-05-01T16:25:00,-60
PING-00002269,PHN-00002465,TOW-01485,2021-05-01T16:40:00,-93
PING-00002270,PHN-00002465,TOW-01485,2021-05-01T16:55:00,-77
PING-00002271,PHN-00002465,TOW-01485,2021-05-01T17:10:00,-72
PING-00002272,PHN-00002465,TOW-01487,2021-05-01T17:25:00,-73
PING-00002273,PHN-00002465,TOW-01485,2021-05-01T17:40:00,-75
PING-00002274,PHN-00002465,TOW-01485,2021-05-01T17:55:00,-99
PING-00002275,PHN-00002465,TOW-01485,2021-05-01T18:10:00,-87
PING-00002276,PHN-00002465,TOW-01485,2021-05-01T18:25:00,-80
PING-00002277,PHN-00000603,TOW-02753,2021-05-02T08:54:00,-82
PING-00002278,PHN-00000603,TOW-02753,2021-05-02T09:09:00,-95
PING-00002279,PHN-00000603,TOW-02753,2021-05-02T09:24:00,-52
PING-00002280,PHN-00000603,TOW-02753,2021-05-02T09:39:00,-93
PING-00002281,PHN-00000603,TOW-02753,2021-05-02T09:54:00,-95
PING-00002282,PHN-00000603,TOW-02753,2021-05-02T10:09:00,-60
PING-00002283,PHN-00000603,TOW-02753,2021-05-02T10:24:00,-72
PING-00002284,PHN-00000603,TOW-02753,2021-05-02T10:39:00,-51
PING-00002285,PHN-00000603,TOW-02753,2021-05-02T10:54:00,-99
PING-00002286,PHN-00002587,TOW-03041,2021-05-02T13:43:00,-81
PING-00002287,PHN-00002587,TOW-03041,2021-05-02T13:58:00,-90
PING-00002288,PHN-00002587,TOW-03041,2021-05-02T14:13:00,-71
PING-00002289,PHN-00002587,TOW-03041,2021-05-02T14:28:00,-71
PING-00002290,PHN-00002587,TOW-03041,2021-05-02T14:43:00,-92
PING-00002291,PHN-00002587,TOW-03044,2021-05-02T14:58:00,-73
PING-00002292,PHN-00002587,TOW-03043,2021-05-02T15:13:00,-67
PING-00002293,PHN-00002587,TOW-03043,2021-05-02T15:28:00,-77
PING-00002294,PHN-00002587,TOW-03043,2021-05-02T15:43:00,-99
PING-00002295,PHN-00001594,TOW-00266,2021-05-02T06:02:00,-53
PING-00002296,PHN-00001594,TOW-00266,2021-05-02T06:17:00,-80
PING-00002297,PHN-00001594,TOW-00266,2021-05-02T06:32:00,-60
PING-00002298,PHN-00001594,TOW-00266,2021-05-02T06:47:00,-58
PING-00002299,PHN-00001594,TOW-00269,2021-05-02T07:02:00,-71
PING-00002300,PHN-00001594,TOW-00269,2021-05-02T07:17:00,-97
PING-00002301,PHN-00001594,TOW-00269,2021-05-02T07:32:00,-98
PING-00002302,PHN-00001594,TOW-00270,2021-05-02T07:47:00,-52
PING-00002303,PHN-00001594,TOW-00267,2021-05-02T08:02:00,-89
PING-00002304,PHN-00001399,TOW-01969,2021-05-03T20:09:00,-63
PING-00002305,PHN-00001399,TOW-01969,2021-05-03T20:24:00,-81
PING-00002306,PHN-00001399,TOW-01969,2021-05-03T20:39:00,-56
PING-00002307,PHN-00001399,TOW-01969,2021-05-03T20:54:00,-81
PING-00002308,PHN-00001399,TOW-01969,2021-05-03T21:09:00,-65
PING-00002309,PHN-00001399,TOW-01969,2021-05-03T21:24:00,-77
PING-00002310,PHN-00001399,TOW-01969,2021-05-03T21:39:00,-85
PING-00002311,PHN-00001399,TOW-01969,2021-05-03T21:54:00,-81
PING-00002312,PHN-00001399,TOW-01969,2021-05-03T22:09:00,-56
PING-00002313,PHN-00000603,TOW-01774,2021-05-03T03:40:00,-55
PING-00002314,PHN-00000603,TOW-01774,2021-05-03T03:55:00,-81
PING-00002315,PHN-00000603,TOW-01774,2021-05-03T04:10:00,-84
PING-00002316,PHN-00000603,TOW-01774,2021-05-03T04:25:00,-55
PING-00002317,PHN-00000603,TOW-01773,2021-05-03T04:40:00,-98
PING-00002318,PHN-00000603,TOW-01773,2021-05-03T04:55:00,-60
PING-00002319,PHN-00000603,TOW-01774,2021-05-03T05:10:00,-76
PING-00002320,PHN-00000603,TOW-01774,2021-05-03T05:25:00,-57
PING-00002321,PHN-00000603,TOW-01774,2021-05-03T05:40:00,-91
PING-00002322,PHN-00004114,TOW-02002,2021-05-04T21:00:00,-69
PING-00002323,PHN-00004114,TOW-02002,2021-05-04T21:15:00,-60
PING-00002324,PHN-00004114,TOW-02002,2021-05-04T21:30:00,-69
PING-00002325,PHN-00004114,TOW-02000,2021-05-04T21:45:00,-57
PING-00002326,PHN-00004114,TOW-02000,2021-05-04T22:00:00,-60
PING-00002327,PHN-00004114,TOW-02000,2021-05-04T22:15:00,-71
PING-00002328,PHN-00004114,TOW-02000,2021-05-04T22:30:00,-65
PING-00002329,PHN-00004114,TOW-02000,2021-05-04T22:45:00,-72
PING-00002330,PHN-00004114,TOW-02000,2021-05-04T23:00:00,-91
PING-00002331,PHN-00000603,TOW-01803,2021-05-04T03:34:00,-62
PING-00002332,PHN-00000603,TOW-01803,2021-05-04T03:49:00,-59
PING-00002333,PHN-00000603,TOW-01803,2021-05-04T04:04:00,-64
PING-00002334,PHN-00000603,TOW-01799,2021-05-04T04:19:00,-60
PING-00002335,PHN-00000603,TOW-01801,2021-05-04T04:34:00,-99
PING-00002336,PHN-00000603,TOW-01801,2021-05-04T04:49:00,-81
PING-00002337,PHN-00000603,TOW-01801,2021-05-04T05:04:00,-57
PING-00002338,PHN-00000603,TOW-01801,2021-05-04T05:19:00,-93
PING-00002339,PHN-00000603,TOW-01799,2021-05-04T05:34:00,-74
PING-00002340,PHN-00004114,TOW-02021,2021-05-05T22:11:00,-68
PING-00002341,PHN-00004114,TOW-02021,2021-05-05T22:26:00,-61
PING-00002342,PHN-00004114,TOW-02021,2021-05-05T22:41:00,-62
PING-00002343,PHN-00004114,TOW-02021,2021-05-05T22:56:00,-79
PING-00002344,PHN-00004114,TOW-02021,2021-05-05T23:11:00,-100
PING-00002345,PHN-00004114,TOW-02021,2021-05-05T23:26:00,-92
PING-00002346,PHN-00004114,TOW-02021,2021-05-05T23:41:00,-71
PING-00002347,PHN-00004114,TOW-02021,2021-05-05T23:56:00,-52
PING-00002348,PHN-00004114,TOW-02021,2021-05-06T00:11:00,-53
PING-00002349,PHN-00000603,TOW-01736,2021-05-05T05:41:00,-52
PING-00002350,PHN-00000603,TOW-01736,2021-05-05T05:56:00,-69
PING-00002351,PHN-00000603,TOW-01736,2021-05-05T06:11:00,-98
PING-00002352,PHN-00000603,TOW-01736,2021-05-05T06:26:00,-53
PING-00002353,PHN-00000603,TOW-01736,2021-05-05T06:41:00,-97
PING-00002354,PHN-00000603,TOW-01739,2021-05-05T06:56:00,-61
PING-00002355,PHN-00000603,TOW-01739,2021-05-05T07:11:00,-58
PING-00002356,PHN-00000603,TOW-01739,2021-05-05T07:26:00,-89
PING-00002357,PHN-00000603,TOW-01739,2021-05-05T07:41:00,-62
PING-00002358,PHN-00001594,TOW-02935,2021-05-06T06:35:00,-88
PING-00002359,PHN-00001594,TOW-02935,2021-05-06T06:50:00,-80
PING-00002360,PHN-00001594,TOW-02935,2021-05-06T07:05:00,-81
PING-00002361,PHN-00001594,TOW-02935,2021-05-06T07:20:00,-95
PING-00002362,PHN-00001594,TOW-02939,2021-05-06T07:35:00,-60
PING-00002363,PHN-00001594,TOW-02935,2021-05-06T07:50:00,-100
PING-00002364,PHN-00001594,TOW-02937,2021-05-06T08:05:00,-81
PING-00002365,PHN-00001594,TOW-02937,2021-05-06T08:20:00,-92
PING-00002366,PHN-00001594,TOW-02934,2021-05-06T08:35:00,-94
PING-00002367,PHN-00002610,TOW-00422,2021-05-06T20:57:00,-84
PING-00002368,PHN-00002610,TOW-00422,2021-05-06T21:12:00,-82
PING-00002369,PHN-00002610,TOW-00422,2021-05-06T21:27:00,-84
PING-00002370,PHN-00002610,TOW-00416,2021-05-06T21:42:00,-92
PING-00002371,PHN-00002610,TOW-00421,2021-05-06T21:57:00,-90
PING-00002372,PHN-00002610,TOW-00416,2021-05-06T22:12:00,-99
PING-00002373,PHN-00002610,TOW-00416,2021-05-06T22:27:00,-90
PING-00002374,PHN-00002610,TOW-00420,2021-05-06T22:42:00,-88
PING-00002375,PHN-00002610,TOW-00420,2021-05-06T22:57:00,-95
PING-00002376,PHN-00000603,TOW-01811,2021-05-07T03:38:00,-100
PING-00002377,PHN-00000603,TOW-01811,2021-05-07T03:53:00,-83
PING-00002378,PHN-00000603,TOW-01811,2021-05-07T04:08:00,-73
PING-00002379,PHN-00000603,TOW-01811,2021-05-07T04:23:00,-63
PING-00002380,PHN-00000603,TOW-01811,2021-05-07T04:38:00,-58
PING-00002381,PHN-00000603,TOW-01808,2021-05-07T04:53:00,-56
PING-00002382,PHN-00000603,TOW-01807,2021-05-07T05:08:00,-77
PING-00002383,PHN-00000603,TOW-01807,2021-05-07T05:23:00,-54
PING-00002384,PHN-00000603,TOW-01807,2021-05-07T05:38:00,-53
PING-00002385,PHN-00003146,TOW-00906,2021-05-07T21:24:00,-94
PING-00002386,PHN-00003146,TOW-00906,2021-05-07T21:39:00,-90
PING-00002387,PHN-00003146,TOW-00906,2021-05-07T21:54:00,-70
PING-00002388,PHN-00003146,TOW-00906,2021-05-07T22:09:00,-90
PING-00002389,PHN-00003146,TOW-00906,2021-05-07T22:24:00,-61
PING-00002390,PHN-00003146,TOW-00906,2021-05-07T22:39:00,-75
PING-00002391,PHN-00003146,TOW-00906,2021-05-07T22:54:00,-94
PING-00002392,PHN-00003146,TOW-00906,2021-05-07T23:09:00,-61
PING-00002393,PHN-00003146,TOW-00906,2021-05-07T23:24:00,-58
PING-00002394,PHN-00003245,TOW-03020,2021-05-08T17:44:00,-93
PING-00002395,PHN-00003245,TOW-03020,2021-05-08T17:59:00,-98
PING-00002396,PHN-00003245,TOW-03020,2021-05-08T18:14:00,-74
PING-00002397,PHN-00003245,TOW-03021,2021-05-08T18:29:00,-87
PING-00002398,PHN-00003245,TOW-03019,2021-05-08T18:44:00,-92
PING-00002399,PHN-00003245,TOW-03022,2021-05-08T18:59:00,-65
PING-00002400,PHN-00003245,TOW-03022,2021-05-08T19:14:00,-80
PING-00002401,PHN-00003245,TOW-03022,2021-05-08T19:29:00,-73
PING-00002402,PHN-00003245,TOW-03022,2021-05-08T19:44:00,-65
PING-00002403,PHN-00004063,TOW-00029,2021-05-08T11:29:00,-63
