evidence_id,fir_id,evidence_type,description,collection_date,collection_officer_id,collection_location,condition,is_forensic,forensic_report_id,lab_name,lab_received_date,lab_result,is_recovered_property,estimated_value_inr,tags
EVI-00000631,FIR-CTV-2021-00006,recovered_property,Stolen jewellery identified and recovered,2021-04-16,OFF-0003373,"Crime scene near lat:13.958929, lng:76.80466",good,false,,,,,true,972087.62,recovered_property|VEH_THEFT|property|recovered_property
EVI-00000632,FIR-CTV-2021-00006,cctv_footage,Shop CCTV footage showing accused vehicle,2021-04-15,OFF-0003372,"Crime scene near lat:13.958929, lng:76.80466",good,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00000633,FIR-MYS-2021-00015,call_records,WhatsApp call records obtained,2021-04-16,OFF-0000663,"Crime scene near lat:12.421742, lng:76.896514",partial,false,,,,,false,0.0,call_records|CYBER|cyber
EVI-00000634,FIR-BLR-2021-00057,witness_statement,Statement of shop keeper recorded,2021-04-15,OFF-0000024,"Crime scene near lat:13.189172, lng:77.502228",good,false,,,,,false,0.0,witness_statement|POSSESS|narcotics
EVI-00000635,FIR-BLR-2021-00057,cctv_footage,Hotel CCTV showing accused check-in,2021-04-11,OFF-0000022,"Crime scene near lat:13.189172, lng:77.502228",good,false,,,,,false,0.0,cctv_footage|POSSESS|narcotics
EVI-00000636,FIR-BLR-2021-00057,physical_object,Stolen mobile phone recovered from accused,2021-04-17,OFF-0000020,"Crime scene near lat:13.189172, lng:77.502228",good,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00000637,FIR-CTV-2021-00007,vehicle_tracking,Toll plaza records with vehicle photograph,2021-04-19,OFF-0003370,"Crime scene near lat:13.953484, lng:76.738031",good,false,,,,,false,0.0,vehicle_tracking|VEH_THEFT|property
EVI-00000638,FIR-CTV-2021-00007,recovered_property,Stolen cash recovered from accused,2021-04-18,OFF-0003373,"Crime scene near lat:13.953484, lng:76.738031",partial,false,,,,,true,245757.57,recovered_property|VEH_THEFT|property|recovered_property
EVI-00000639,FIR-CTV-2021-00007,cctv_footage,Shop CCTV footage showing accused vehicle,2021-04-18,OFF-0003372,"Crime scene near lat:13.953484, lng:76.738031",partial,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00000640,FIR-MYS-2021-00016,call_records,Tower location data obtained for accused phone,2021-04-14,OFF-0000661,"Crime scene near lat:12.425343, lng:76.882966",damaged,false,,,,,false,0.0,call_records|CYBER|cyber
EVI-00000641,FIR-MYS-2021-00016,bank_records,Hawala transaction records,2021-04-16,OFF-0000662,"Crime scene near lat:12.425343, lng:76.882966",good,false,,,,,false,0.0,bank_records|CYBER|cyber
EVI-00000642,FIR-BLR-2021-00058,physical_object,Broken window glass collected from scene,2021-04-14,OFF-0000208,"Crime scene near lat:12.972547, lng:77.566484",good,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00000643,FIR-BLR-2021-00058,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-04-10,OFF-0000200,"Crime scene near lat:12.972547, lng:77.566484",partial,false,,,,,false,0.0,witness_statement|POSSESS|narcotics
EVI-00000644,FIR-CTV-2021-00008,cctv_footage,Hotel CCTV showing accused check-in,2021-04-14,OFF-0003321,"Crime scene near lat:13.93742, lng:76.61623",damaged,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00000645,FIR-RBG-2021-00031,call_records,CDR of accused mobile obtained from service provider,2021-04-14,OFF-0003598,"Crime scene near lat:15.304848, lng:74.953239",good,false,,,,,false,0.0,call_records|DACOITY|property
EVI-00000646,FIR-MYS-2021-00017,digital_evidence,Mobile phone seized containing incriminating photos,2021-04-15,OFF-0000672,"Crime scene near lat:11.958003, lng:77.092395",good,false,,,,,false,0.0,digital_evidence|CYBER|cyber
EVI-00000647,FIR-MYS-2021-00017,call_records,Tower location data obtained for accused phone,2021-04-17,OFF-0000672,"Crime scene near lat:11.958003, lng:77.092395",good,false,,,,,false,0.0,call_records|CYBER|cyber
EVI-00000648,FIR-MYS-2021-00017,bank_records,UPI transaction records showing fund transfer,2021-04-11,OFF-0000671,"Crime scene near lat:11.958003, lng:77.092395",good,false,,,,,false,0.0,bank_records|CYBER|cyber
EVI-00000649,FIR-BLR-2021-00059,physical_object,Broken window glass collected from scene,2021-04-11,OFF-0000345,"Crime scene near lat:13.048127, lng:77.771447",good,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00000650,FIR-BLR-2021-00059,cctv_footage,Hotel CCTV showing accused check-in,2021-04-17,OFF-0000344,"Crime scene near lat:13.048127, lng:77.771447",good,false,,,,,false,0.0,cctv_footage|POSSESS|narcotics
EVI-00000651,FIR-BLR-2021-00059,witness_statement,Statement of shop keeper recorded,2021-04-11,OFF-0000345,"Crime scene near lat:13.048127, lng:77.771447",partial,false,,,,,false,0.0,witness_statement|POSSESS|narcotics
EVI-00000652,FIR-UDR-2021-00022,physical_object,Broken window glass collected from scene,2021-04-12,OFF-0002538,"Crime scene near lat:13.397426, lng:74.553931",good,false,,,,,false,0.0,physical_object|THEFT|property
EVI-00000653,FIR-UDR-2021-00022,cctv_footage,Hotel CCTV showing accused check-in,2021-04-13,OFF-0002543,"Crime scene near lat:13.397426, lng:74.553931",good,false,,,,,false,0.0,cctv_footage|THEFT|property
EVI-00000654,FIR-UDR-2021-00022,witness_statement,Statement of auto driver who saw accused,2021-04-14,OFF-0002537,"Crime scene near lat:13.397426, lng:74.553931",good,false,,,,,false,0.0,witness_statement|THEFT|property
EVI-00000655,FIR-MYS-2021-00018,digital_evidence,Mobile phone seized containing incriminating photos,2021-04-12,OFF-0000789,"Crime scene near lat:11.836685, lng:76.190754",good,false,,,,,false,0.0,digital_evidence|CYBER|cyber
EVI-00000656,FIR-BLR-2021-00060,physical_object,Stolen mobile phone recovered from accused,2021-04-16,OFF-0000436,"Crime scene near lat:13.023144, lng:77.433528",partial,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00000657,FIR-BLR-2021-00061,physical_object,Stolen mobile phone recovered from accused,2021-04-19,OFF-0000415,"Crime scene near lat:12.875941, lng:77.624081",good,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00000658,FIR-BLG-2021-00009,physical_object,Country-made weapon seized,2021-04-14,OFF-0001282,"Crime scene near lat:15.5418, lng:75.159452",partial,false,,,,,false,0.0,physical_object|ROBBERY|property
EVI-00000659,FIR-BLG-2021-00009,witness_statement,Statement of shop keeper recorded,2021-04-19,OFF-0001278,"Crime scene near lat:15.5418, lng:75.159452",damaged,false,,,,,false,0.0,witness_statement|ROBBERY|property
EVI-00000660,FIR-BLG-2021-00009,cctv_footage,Traffic camera footage of escape route,2021-04-20,OFF-0001286,"Crime scene near lat:15.5418, lng:75.159452",damaged,false,,,,,false,0.0,cctv_footage|ROBBERY|property
EVI-00000661,FIR-VKT-2021-00003,witness_statement,Voluntary statement of witness given,2021-04-20,OFF-0003242,"Crime scene near lat:15.002155, lng:76.064007",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00000662,FIR-VKT-2021-00003,physical_object,Stolen two-wheeler recovered,2021-04-15,OFF-0003244,"Crime scene near lat:15.002155, lng:76.064007",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00000663,FIR-BLR-2021-00062,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-04-21,OFF-0000226,"Crime scene near lat:13.028746599291566, lng:77.53807944764507",partial,false,,,,,false,0.0,cctv_footage|POSSESS|narcotics
EVI-00000664,FIR-BLR-2021-00062,physical_object,Recovered stolen gold jewellery,2021-04-18,OFF-0000219,"Crime scene near lat:13.028746599291566, lng:77.53807944764507",good,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00000665,FIR-BLR-2021-00063,bank_records,ATM withdrawal records from crime location,2021-04-21,OFF-0000166,"Crime scene near lat:12.913404, lng:77.71631",good,false,,,,,false,0.0,bank_records|FRAUD|fraud
EVI-00000666,FIR-BLR-2021-00063,digital_evidence,Memory card with crime-related content,2021-04-15,OFF-0000161,"Crime scene near lat:12.913404, lng:77.71631",good,false,,,,,false,0.0,digital_evidence|FRAUD|fraud
EVI-00000667,FIR-UDR-2021-00023,cctv_footage,Traffic camera footage of escape route,2021-04-19,OFF-0002468,"Crime scene near lat:13.250524, lng:74.944298",good,false,,,,,false,0.0,cctv_footage|THEFT|property
EVI-00000668,FIR-UDR-2021-00023,physical_object,Recovered stolen gold jewellery,2021-04-21,OFF-0002472,"Crime scene near lat:13.250524, lng:74.944298",partial,false,,,,,false,0.0,physical_object|THEFT|property
EVI-00000669,FIR-UDR-2021-00023,fingerprints,Palm print lifted from window sill,2021-04-19,OFF-0002468,"Crime scene near lat:13.250524, lng:74.944298",good,true,FSL-0000670,KFSL Hubballi,2021-04-29,Matches with accused sample,false,0.0,fingerprints|THEFT|property
EVI-00000670,FIR-BLR2-2021-00011,witness_statement,Neighbour's statement recorded,2021-04-26,OFF-0003506,"Crime scene near lat:15.069263, lng:76.675259",good,false,,,,,false,0.0,witness_statement|THEFT|property
EVI-00000671,FIR-BLR2-2021-00011,fingerprints,Fingerprints lifted from crime scene matched with accused,2021-04-22,OFF-0003507,"Crime scene near lat:15.069263, lng:76.675259",contaminated,true,FSL-0000672,KFSL Mysuru,2021-05-03,Positive for narcotics,false,0.0,fingerprints|THEFT|property
EVI-00000672,FIR-BLR2-2021-00011,cctv_footage,Shop CCTV footage showing accused vehicle,2021-04-26,OFF-0003507,"Crime scene near lat:15.069263, lng:76.675259",partial,false,,,,,false,0.0,cctv_footage|THEFT|property
EVI-00000673,FIR-BLR-2021-00064,physical_object,Stolen mobile phone recovered from accused,2021-04-17,OFF-0000120,"Crime scene near lat:12.783031796153153, lng:77.56172557089893",good,false,,,,,false,0.0,physical_object|BURGLARY|property
EVI-00000674,FIR-BLR-2021-00064,forensic_report,Tool mark examination report,2021-04-19,OFF-0000122,"Crime scene near lat:12.783031796153153, lng:77.56172557089893",partial,true,FSL-0000675,KFSL Hubballi,2021-04-28,Inconclusive,false,0.0,forensic_report|BURGLARY|property
EVI-00000675,FIR-BLR-2021-00064,fingerprints,Latent fingerprints developed using powder technique,2021-04-16,OFF-0000122,"Crime scene near lat:12.783031796153153, lng:77.56172557089893",good,true,FSL-0000676,KFSL Hubballi,2021-04-25,Fingerprint matched with accused,false,0.0,fingerprints|BURGLARY|property
EVI-00000676,FIR-BLR-2021-00064,witness_statement,Neighbour's statement recorded,2021-04-19,OFF-0000122,"Crime scene near lat:12.783031796153153, lng:77.56172557089893",good,false,,,,,false,0.0,witness_statement|BURGLARY|property
EVI-00000677,FIR-UDR-2021-00024,cctv_footage,Traffic camera footage of escape route,2021-04-17,OFF-0002445,"Crime scene near lat:13.369177, lng:74.674494",damaged,false,,,,,false,0.0,cctv_footage|CHAIN|property
EVI-00000678,FIR-UDR-2021-00024,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-04-19,OFF-0002445,"Crime scene near lat:13.369177, lng:74.674494",good,false,,,,,false,0.0,witness_statement|CHAIN|property
EVI-00000679,FIR-UDR-2021-00024,vehicle_tracking,FASTag records showing vehicle movement,2021-04-23,OFF-0002445,"Crime scene near lat:13.369177, lng:74.674494",good,false,,,,,false,0.0,vehicle_tracking|CHAIN|property
EVI-00000680,FIR-UDR-2021-00025,fingerprints,Fingerprints lifted from crime scene matched with accused,2021-04-23,OFF-0002454,"Crime scene near lat:13.387568, lng:74.71568",good,true,FSL-0000681,Regional Forensic Lab Mangaluru,2021-05-05,Positive for narcotics,false,0.0,fingerprints|THEFT|property
EVI-00000681,FIR-UDR-2021-00025,physical_object,Seized iron rod used as weapon,2021-04-18,OFF-0002455,"Crime scene near lat:13.387568, lng:74.71568",good,false,,,,,false,0.0,physical_object|THEFT|property
EVI-00000682,FIR-UDR-2021-00025,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-04-19,OFF-0002450,"Crime scene near lat:13.387568, lng:74.71568",good,false,,,,,false,0.0,witness_statement|THEFT|property
EVI-00000683,FIR-UDR-2021-00025,cctv_footage,Hotel CCTV showing accused check-in,2021-04-19,OFF-0002455,"Crime scene near lat:13.387568, lng:74.71568",partial,false,,,,,false,0.0,cctv_footage|THEFT|property
EVI-00000684,FIR-VKT-2021-00004,witness_statement,Statement of shop keeper recorded,2021-04-22,OFF-0003243,"Crime scene near lat:14.971677, lng:76.044226",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00000685,FIR-VKT-2021-00004,cctv_footage,Shop CCTV footage showing accused vehicle,2021-04-22,OFF-0003241,"Crime scene near lat:14.971677, lng:76.044226",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00000686,FIR-HBL-2021-00011,digital_evidence,Mobile phone seized containing incriminating photos,2021-04-28,OFF-0001233,"Crime scene near lat:15.114447, lng:75.314348",partial,false,,,,,false,0.0,digital_evidence|CYBER|cyber
EVI-00000687,FIR-UDR-2021-00026,cctv_footage,Shop CCTV footage showing accused vehicle,2021-04-18,OFF-0002631,"Crime scene near lat:13.692092, lng:75.055515",good,false,,,,,false,0.0,cctv_footage|THEFT|property
EVI-00000688,FIR-UDR-2021-00026,fingerprints,Palm print lifted from window sill,2021-04-21,OFF-0002625,"Crime scene near lat:13.692092, lng:75.055515",good,true,FSL-0000689,KFSL Bengaluru,2021-04-26,Positive for narcotics,false,0.0,fingerprints|THEFT|property
EVI-00000689,FIR-UDR-2021-00026,witness_statement,Statement of shop keeper recorded,2021-04-19,OFF-0002624,"Crime scene near lat:13.692092, lng:75.055515",partial,false,,,,,false,0.0,witness_statement|THEFT|property
EVI-00000690,FIR-UDR-2021-00026,physical_object,Stolen two-wheeler recovered,2021-04-25,OFF-0002633,"Crime scene near lat:13.692092, lng:75.055515",damaged,false,,,,,false,0.0,physical_object|THEFT|property
EVI-00000691,FIR-BLR2-2021-00012,digital_evidence,Laptop seized with fraud-related files,2021-04-23,OFF-0003409,"Crime scene near lat:15.266329, lng:77.034358",damaged,false,,,,,false,0.0,digital_evidence|FRAUD|fraud
EVI-00000692,FIR-BLR2-2021-00012,witness_statement,Statement of auto driver who saw accused,2021-04-26,OFF-0003413,"Crime scene near lat:15.266329, lng:77.034358",partial,false,,,,,false,0.0,witness_statement|FRAUD|fraud
EVI-00000693,FIR-BLR2-2021-00012,bank_records,ATM withdrawal records from crime location,2021-04-20,OFF-0003410,"Crime scene near lat:15.266329, lng:77.034358",good,false,,,,,false,0.0,bank_records|FRAUD|fraud
EVI-00000694,FIR-MYS-2021-00019,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-04-18,OFF-0000701,"Crime scene near lat:11.919944, lng:76.313567",good,false,,,,,false,0.0,witness_statement|THEFT|property
EVI-00000695,FIR-MYS-2021-00019,physical_object,Seized iron rod used as weapon,2021-04-21,OFF-0000699,"Crime scene near lat:11.919944, lng:76.313567",contaminated,false,,,,,false,0.0,physical_object|THEFT|property
EVI-00000696,FIR-MYS-2021-00019,fingerprints,Fingerprints lifted from crime scene matched with accused,2021-04-20,OFF-0000701,"Crime scene near lat:11.919944, lng:76.313567",damaged,true,FSL-0000697,KFSL Bengaluru,2021-04-25,DNA matches accused profile,false,0.0,fingerprints|THEFT|property
EVI-00000697,FIR-BLG-2021-00010,recovered_property,Recovered vehicle from accused's possession,2021-04-21,OFF-0001384,"Crime scene near lat:15.594167, lng:74.771798",partial,false,,,,,true,808539.19,recovered_property|VEH_THEFT|property|recovered_property
EVI-00000698,FIR-KDG-2021-00002,vehicle_tracking,FASTag records showing vehicle movement,2021-04-21,OFF-0002430,"Crime scene near lat:11.812138, lng:75.889263",good,false,,,,,false,0.0,vehicle_tracking|CHAIN|property
EVI-00000699,FIR-KDG-2021-00002,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-04-24,OFF-0002430,"Crime scene near lat:11.812138, lng:75.889263",partial,false,,,,,false,0.0,cctv_footage|CHAIN|property
EVI-00000700,FIR-KDG-2021-00002,witness_statement,Statement of auto driver who saw accused,2021-04-22,OFF-0002430,"Crime scene near lat:11.812138, lng:75.889263",good,false,,,,,false,0.0,witness_statement|CHAIN|property
EVI-00000701,FIR-RBG-2021-00032,witness_statement,Neighbour's statement recorded,2021-04-22,OFF-0003710,"Crime scene near lat:15.505633, lng:74.876889",good,false,,,,,false,0.0,witness_statement|ASSAULT|violent
EVI-00000702,FIR-RBG-2021-00032,physical_object,Broken window glass collected from scene,2021-04-24,OFF-0003709,"Crime scene near lat:15.505633, lng:74.876889",partial,false,,,,,false,0.0,physical_object|ASSAULT|violent
EVI-00000703,FIR-HBL-2021-00012,witness_statement,Neighbour's statement recorded,2021-04-22,OFF-0001229,"Crime scene near lat:15.131333, lng:75.302095",good,false,,,,,false,0.0,witness_statement|THEFT|property
EVI-00000704,FIR-HBL-2021-00012,physical_object,Country-made weapon seized,2021-04-26,OFF-0001229,"Crime scene near lat:15.131333, lng:75.302095",partial,false,,,,,false,0.0,physical_object|THEFT|property
EVI-00000705,FIR-BLR-2021-00065,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-04-26,OFF-0000454,"Crime scene near lat:12.957241, lng:77.766717",good,false,,,,,false,0.0,cctv_footage|THEFT|property
EVI-00000706,FIR-BLR-2021-00065,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-04-29,OFF-0000465,"Crime scene near lat:12.957241, lng:77.766717",damaged,false,,,,,false,0.0,witness_statement|THEFT|property
EVI-00000707,FIR-BLR-2021-00065,physical_object,Broken window glass collected from scene,2021-04-26,OFF-0000452,"Crime scene near lat:12.957241, lng:77.766717",good,false,,,,,false,0.0,physical_object|THEFT|property
EVI-00000708,FIR-UDR-2021-00027,physical_object,Stolen mobile phone recovered from accused,2021-04-27,OFF-0002575,"Crime scene near lat:13.433435, lng:75.034861",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00000709,FIR-UDR-2021-00027,cctv_footage,Shop CCTV footage showing accused vehicle,2021-04-22,OFF-0002575,"Crime scene near lat:13.433435, lng:75.034861",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00000710,FIR-VKT-2021-00005,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-04-25,OFF-0003289,"Crime scene near lat:14.826446, lng:76.42086",damaged,false,,,,,false,0.0,cctv_footage|TRESPASS|property
