cctv_event_id,camera_id,camera_type,camera_owner,location_description,latitude,longitude,district_id,station_id,event_timestamp,vehicle_plate_captured,vehicle_type,vehicle_color,person_silhouette_class,num_persons_captured,linked_fir_id,is_primary_evidence,footage_available,footage_quality
CCTV-00000487,CAM-KA-BSD-1636,ptz,Traffic Police,"Near crime scene, Mudhol, Bagalkote",16.55855,75.58815,KA-BSD,STN-KA-BSD-0009,2021-09-21T17:05:00,,,,group_2,3,FIR-BSD-2021-00006,false,true,medium_res
CCTV-00000488,CAM-KA-BSD-9923,atm_internal,BBMP,"Near crime scene, Mudhol, Bagalkote",16.557291,75.586666,KA-BSD,STN-KA-BSD-0009,2021-09-21T09:37:00,KA-26 CR 7664,motorcycle,red,group_3plus,2,FIR-BSD-2021-00006,false,false,high_res
CCTV-00000489,CAM-KA-BSD-2611,atm_internal,BBMP,"Near crime scene, Mudhol, Bagalkote",16.559167,75.589029,KA-BSD,STN-KA-BSD-0009,2021-09-21T14:45:00,KA-26 BW 5234,van,orange,female_adult,2,FIR-BSD-2021-00006,true,false,high_res
CCTV-00000490,CAM-KA-BLR-9412,bullet,Police Department,"Near crime scene, Mahadevapura, Bengaluru Urban",13.124297,77.393762,KA-BLR,STN-KA-BLR-0052,2021-09-21T16:45:00,KA-14 DQ 6501,van,white,female_adult,2,FIR-BLR-2021-00133,true,true,corrupted
CCTV-00000491,CAM-KA-BSD-3638,atm_internal,BBMP,"Near crime scene, Bagalkote, Bagalkote",16.53115,75.633787,KA-BSD,STN-KA-BSD-0001,2021-09-22T05:04:00,KA-17 GQ 7059,van,orange,unidentifiable,1,FIR-BSD-2021-00007,false,false,high_res
CCTV-00000492,CAM-KA-BSD-1375,dome,BBMP,"Near crime scene, Bagalkote, Bagalkote",16.531149,75.635441,KA-BSD,STN-KA-BSD-0001,2021-09-22T00:00:00,KA-32 SL 5699,van,yellow,male_adult,2,FIR-BSD-2021-00007,false,true,medium_res
CCTV-00000493,CAM-KA-BSD-3093,bodycam,Traffic Police,"Near crime scene, Bagalkote, Bagalkote",16.532066,75.632757,KA-BSD,STN-KA-BSD-0001,2021-09-22T16:52:00,,,,male_adult,4,FIR-BSD-2021-00007,false,true,medium_res
CCTV-00000494,CAM-KA-BSD-8087,atm_internal,BBMP,"Near crime scene, Bagalkote, Bagalkote",16.550178,75.639469,KA-BSD,STN-KA-BSD-0001,2021-09-23T19:44:00,KA-57 JH 2419,auto_rickshaw,green,unidentifiable,4,FIR-BSD-2021-00008,true,true,medium_res
CCTV-00000495,CAM-KA-BSD-7857,bodycam,Traffic Police,"Near crime scene, Bagalkote, Bagalkote",16.550877,75.639255,KA-BSD,STN-KA-BSD-0001,2021-09-23T01:04:00,KA-36 NB 7752,car,green,female_adult,4,FIR-BSD-2021-00008,false,false,medium_res
CCTV-00000496,CAM-KA-BSD-2158,traffic_enforcement,BBMP,"Near crime scene, Bilagi, Bagalkote",16.660123,75.879685,KA-BSD,STN-KA-BSD-0006,2021-09-25T07:55:00,,,,juvenile,1,FIR-BSD-2021-00010,true,true,medium_res
CCTV-00000497,CAM-KA-BSD-2403,traffic_enforcement,Police Department,"Near crime scene, Bilagi, Bagalkote",16.660452,75.881608,KA-BSD,STN-KA-BSD-0006,2021-09-25T10:00:00,KA-04 JN 8368,car,orange,female_adult,1,FIR-BSD-2021-00010,false,false,high_res
CCTV-00000498,CAM-KA-BSD-1183,bullet,KSTDC,"Near crime scene, Bagalkote, Bagalkote",16.488789,75.242944,KA-BSD,STN-KA-BSD-0004,2021-09-26T05:29:00,,,,male_adult,2,FIR-BSD-2021-00011,true,true,low_res
CCTV-00000499,CAM-KA-BSD-7149,traffic_enforcement,Private Business,"Near crime scene, Bagalkote, Bagalkote",16.45628,75.245282,KA-BSD,STN-KA-BSD-0004,2021-09-27T18:58:00,KA-02 FX 9305,van,blue,group_2,4,FIR-BSD-2021-00012,true,true,medium_res
CCTV-00000500,CAM-KA-BSD-8227,traffic_enforcement,Private Business,"Near crime scene, Bagalkote, Bagalkote",16.45798,75.247008,KA-BSD,STN-KA-BSD-0004,2021-09-27T17:14:00,KA-07 PV 1448,van,grey,juvenile,3,FIR-BSD-2021-00012,false,true,low_res
CCTV-00000501,CAM-KA-BSD-8992,traffic_enforcement,BBMP,"Near crime scene, Bagalkote, Bagalkote",16.458917,75.247567,KA-BSD,STN-KA-BSD-0004,2021-09-27T15:22:00,KA-07 HZ 9618,auto_rickshaw,green,group_2,4,FIR-BSD-2021-00012,true,false,high_res
CCTV-00000502,CAM-KA-DVG-2274,traffic_enforcement,Traffic Police,"Near crime scene, Harapanahalli, Davanagere",14.762652,75.663566,KA-DVG,STN-KA-DVG-0012,2021-09-28T05:51:00,KA-24 BK 8450,auto_rickshaw,red,female_adult,3,FIR-DVG-2021-00015,true,true,medium_res
CCTV-00000503,CAM-KA-DVG-4389,bullet,Police Department,"Near crime scene, Harapanahalli, Davanagere",14.765106,75.665089,KA-DVG,STN-KA-DVG-0012,2021-09-28T03:58:00,KA-04 SY 2563,auto_rickshaw,orange,female_adult,1,FIR-DVG-2021-00015,true,false,medium_res
CCTV-00000504,CAM-KA-BSD-5109,dome,Traffic Police,"Near crime scene, Bagalkote, Bagalkote",16.643073,75.586096,KA-BSD,STN-KA-BSD-0000,2021-09-29T01:20:00,KA-13 TG 7215,auto_rickshaw,orange,male_adult,1,FIR-BSD-2021-00014,false,false,high_res
CCTV-00000505,CAM-KA-BSD-3292,dome,Police Department,"Near crime scene, Bagalkote, Bagalkote",16.640531,75.58616,KA-BSD,STN-KA-BSD-0000,2021-09-29T10:26:00,KA-36 DB 5350,motorcycle,white,male_adult,3,FIR-BSD-2021-00014,false,false,medium_res
CCTV-00000506,CAM-KA-BSD-4407,traffic_enforcement,Traffic Police,"Near crime scene, Bagalkote, Bagalkote",16.644442,75.58572,KA-BSD,STN-KA-BSD-0000,2021-09-29T21:34:00,,,,group_2,4,FIR-BSD-2021-00014,true,true,medium_res
CCTV-00000507,CAM-KA-BDR-6394,bodycam,Police Department,"Near crime scene, Basavakalyan, Bidar",17.548379,77.463191,KA-BDR,STN-KA-BDR-0006,2021-09-30T15:37:00,KA-14 PN 7961,motorcycle,white,juvenile,1,FIR-BDR-2021-00011,true,true,medium_res
CCTV-00000508,CAM-KA-BDR-8405,dome,BBMP,"Near crime scene, Basavakalyan, Bidar",17.547968,77.459874,KA-BDR,STN-KA-BDR-0006,2021-09-30T10:52:00,KA-05 TF 1276,motorcycle,white,male_adult,1,FIR-BDR-2021-00011,false,true,high_res
CCTV-00000509,CAM-KA-BLR2-1227,atm_internal,BBMP,"Near crime scene, Siruguppa, Ballari",14.949002,76.909535,KA-BLR2,STN-KA-BLR2-0024,2021-09-30T21:25:00,KA-06 CY 1153,auto_rickshaw,orange,unidentifiable,3,FIR-BLR2-2021-00021,true,true,medium_res
CCTV-00000510,CAM-KA-DVG-4978,ptz,Private Business,"Near crime scene, Channagiri, Davanagere",14.467686,76.181513,KA-DVG,STN-KA-DVG-0009,2021-10-01T22:44:00,KA-20 ZG 9297,auto_rickshaw,orange,unidentifiable,1,FIR-DVG-2021-00016,false,true,high_res
CCTV-00000511,CAM-KA-DVG-2803,bodycam,BBMP,"Near crime scene, Channagiri, Davanagere",14.467877,76.180989,KA-DVG,STN-KA-DVG-0009,2021-10-01T21:52:00,KA-32 FH 9955,car,green,group_3plus,2,FIR-DVG-2021-00016,true,false,medium_res
CCTV-00000512,CAM-KA-DVG-9612,bullet,BBMP,"Near crime scene, Channagiri, Davanagere",14.469066,76.182042,KA-DVG,STN-KA-DVG-0009,2021-10-01T14:44:00,KA-32 HO 1118,auto_rickshaw,grey,unidentifiable,4,FIR-DVG-2021-00016,true,false,high_res
CCTV-00000513,CAM-KA-UDR-2202,bullet,Traffic Police,"Near crime scene, Udupi, Udupi",13.626963,75.1845,KA-UDR,STN-KA-UDR-0007,2021-10-01T21:45:00,KA-26 SE 4910,motorcycle,green,group_2,2,FIR-UDR-2021-00024,false,true,medium_res
CCTV-00000514,CAM-KA-UDR-1912,ptz,BBMP,"Near crime scene, Udupi, Udupi",13.627266,75.184878,KA-UDR,STN-KA-UDR-0007,2021-10-01T11:37:00,,,,group_2,2,FIR-UDR-2021-00024,true,false,high_res
CCTV-00000515,CAM-KA-UDR-9728,bodycam,Bank,"Near crime scene, Udupi, Udupi",13.629497,75.185682,KA-UDR,STN-KA-UDR-0007,2021-10-01T05:40:00,,,,female_adult,1,FIR-UDR-2021-00024,true,true,medium_res
CCTV-00000516,CAM-KA-RBG-8295,bodycam,Private Business,"Near crime scene, Dharwad, Dharwad",15.30813,75.295801,KA-RBG,STN-KA-RBG-0005,2021-10-02T21:54:00,KA-03 AA 3638,van,red,unidentifiable,4,FIR-RBG-2021-00078,false,true,corrupted
CCTV-00000517,CAM-KA-RBG-4877,bullet,BBMP,"Near crime scene, Dharwad, Dharwad",15.309821,75.295481,KA-RBG,STN-KA-RBG-0005,2021-10-02T12:11:00,,,,female_adult,2,FIR-RBG-2021-00078,true,true,low_res
CCTV-00000518,CAM-KA-RBG-6503,atm_internal,Private Business,"Near crime scene, Dharwad, Dharwad",15.307477,75.298428,KA-RBG,STN-KA-RBG-0005,2021-10-02T17:07:00,KA-06 DV 8958,van,green,male_adult,1,FIR-RBG-2021-00078,false,true,low_res
CCTV-00000519,CAM-KA-BLR-4323,dome,KSTDC,"Near crime scene, Bengaluru East, Bengaluru Urban",12.900729,77.62722,KA-BLR,STN-KA-BLR-0023,2021-10-03T09:26:00,KA-08 GW 5301,van,yellow,unidentifiable,4,FIR-BLR-2021-00139,false,false,medium_res
CCTV-00000520,CAM-KA-BLR-3003,ptz,Bank,"Near crime scene, Bengaluru East, Bengaluru Urban",12.898068,77.627376,KA-BLR,STN-KA-BLR-0023,2021-10-03T21:37:00,KA-24 HW 3872,motorcycle,green,juvenile,4,FIR-BLR-2021-00139,true,false,medium_res
CCTV-00000521,CAM-KA-BSD-6413,ptz,KSTDC,"Near crime scene, Bilagi, Bagalkote",16.663571,75.815693,KA-BSD,STN-KA-BSD-0006,2021-10-04T01:37:00,KA-08 MU 1295,motorcycle,red,juvenile,2,FIR-BSD-2021-00016,false,false,medium_res
CCTV-00000522,CAM-KA-BLR-7933,bodycam,Police Department,"Near crime scene, Bengaluru East, Bengaluru Urban",12.965077,77.535517,KA-BLR,STN-KA-BLR-0020,2021-10-05T04:59:00,KA-23 XV 2528,auto_rickshaw,grey,unidentifiable,1,FIR-BLR-2021-00140,false,true,low_res
CCTV-00000523,CAM-KA-BLR-9039,bodycam,BBMP,"Near crime scene, Bengaluru East, Bengaluru Urban",12.964023,77.536056,KA-BLR,STN-KA-BLR-0020,2021-10-05T16:48:00,KA-23 WA 8501,auto_rickshaw,blue,group_3plus,3,FIR-BLR-2021-00140,true,true,high_res
CCTV-00000524,CAM-KA-BLR-4403,atm_internal,KSTDC,"Near crime scene, Bengaluru East, Bengaluru Urban",12.965477,77.538343,KA-BLR,STN-KA-BLR-0020,2021-10-05T15:31:00,,,,group_2,1,FIR-BLR-2021-00140,true,false,medium_res
CCTV-00000525,CAM-KA-BLR-5197,bodycam,KSTDC,"Near crime scene, Mahadevapura, Bengaluru Urban",12.917034,77.582105,KA-BLR,STN-KA-BLR-0059,2021-10-05T01:10:00,KA-06 UW 5596,car,white,juvenile,4,FIR-BLR-2021-00141,false,true,low_res
CCTV-00000526,CAM-KA-BLR-8951,atm_internal,Private Business,"Near crime scene, Mahadevapura, Bengaluru Urban",12.915198,77.582199,KA-BLR,STN-KA-BLR-0059,2021-10-05T17:51:00,KA-42 SY 3480,car,orange,male_adult,4,FIR-BLR-2021-00141,false,true,medium_res
CCTV-00000527,CAM-KA-BLR-4513,bodycam,Bank,"Near crime scene, Bengaluru South, Bengaluru Urban",13.155226,77.565749,KA-BLR,STN-KA-BLR-0019,2021-10-05T22:08:00,KA-42 ST 3252,auto_rickshaw,blue,group_3plus,3,FIR-BLR-2021-00142,true,false,high_res
CCTV-00000528,CAM-KA-BLR-7488,bullet,KSTDC,"Near crime scene, Bengaluru South, Bengaluru Urban",13.156063,77.564892,KA-BLR,STN-KA-BLR-0019,2021-10-05T06:00:00,,,,group_3plus,4,FIR-BLR-2021-00142,false,true,medium_res
CCTV-00000529,CAM-KA-HBL-3735,bodycam,Police Department,"Near crime scene, Kundgol, Hubballi-Dharwad",15.443442,75.486304,KA-HBL,STN-KA-HBL-0027,2021-10-06T15:10:00,KA-07 ZK 6842,van,yellow,group_3plus,4,FIR-HBL-2021-00059,false,false,medium_res
CCTV-00000530,CAM-KA-HBL-1780,atm_internal,Bank,"Near crime scene, Kundgol, Hubballi-Dharwad",15.444178,75.485258,KA-HBL,STN-KA-HBL-0027,2021-10-06T10:57:00,,,,male_adult,3,FIR-HBL-2021-00059,false,false,medium_res
CCTV-00000531,CAM-KA-HBL-5505,dome,Traffic Police,"Near crime scene, Kundgol, Hubballi-Dharwad",15.44332,75.485652,KA-HBL,STN-KA-HBL-0027,2021-10-06T15:35:00,KA-42 BT 1028,van,orange,male_adult,3,FIR-HBL-2021-00059,false,true,medium_res
CCTV-00000532,CAM-KA-BLR-3811,bullet,Police Department,"Near crime scene, Yelahanka, Bengaluru Urban",13.028609,77.704737,KA-BLR,STN-KA-BLR-0041,2021-10-07T06:11:00,,,,group_3plus,4,FIR-BLR-2021-00143,false,true,low_res
CCTV-00000533,CAM-KA-MGL-2798,dome,BBMP,"Near crime scene, Sullia, Dakshina Kannada",12.370362,75.52345,KA-MGL,STN-KA-MGL-0024,2021-10-07T12:32:00,,,,group_2,4,FIR-MGL-2021-00045,false,true,medium_res
CCTV-00000534,CAM-KA-MGL-4827,traffic_enforcement,Private Business,"Near crime scene, Sullia, Dakshina Kannada",12.370573,75.522716,KA-MGL,STN-KA-MGL-0024,2021-10-07T15:02:00,,,,juvenile,1,FIR-MGL-2021-00045,true,true,high_res
CCTV-00000535,CAM-KA-BLR2-7392,ptz,BBMP,"Near crime scene, Hagaribommanahalli, Ballari",14.979728,76.756522,KA-BLR2,STN-KA-BLR2-0015,2021-10-07T20:47:00,KA-03 SN 5381,motorcycle,orange,juvenile,1,FIR-BLR2-2021-00024,false,true,medium_res
CCTV-00000536,CAM-KA-BLR2-8811,dome,Police Department,"Near crime scene, Hagaribommanahalli, Ballari",14.97921,76.75702,KA-BLR2,STN-KA-BLR2-0015,2021-10-07T11:43:00,KA-10 HB 6876,auto_rickshaw,grey,juvenile,4,FIR-BLR2-2021-00024,false,true,high_res
CCTV-00000537,CAM-KA-BLR-7993,traffic_enforcement,BBMP,"Near crime scene, Yelahanka, Bengaluru Urban",12.832514,77.658753,KA-BLR,STN-KA-BLR-0040,2021-10-08T19:51:00,,,,group_3plus,4,FIR-BLR-2021-00144,true,true,high_res
CCTV-00000538,CAM-KA-RBG-6455,atm_internal,KSTDC,"Near crime scene, Dharwad, Dharwad",15.309563,75.273288,KA-RBG,STN-KA-RBG-0005,2021-10-09T16:33:00,KA-38 EG 7046,car,green,juvenile,2,FIR-RBG-2021-00079,false,true,high_res
CCTV-00000539,CAM-KA-RBG-5182,traffic_enforcement,BBMP,"Near crime scene, Dharwad, Dharwad",15.310444,75.273881,KA-RBG,STN-KA-RBG-0005,2021-10-09T06:02:00,,,,female_adult,3,FIR-RBG-2021-00079,false,false,medium_res
CCTV-00000540,CAM-KA-MDY-1253,dome,Bank,"Near crime scene, Mandya, Mandya",12.444355,76.94174,KA-MDY,STN-KA-MDY-0001,2021-10-10T21:52:00,KA-05 LF 4631,auto_rickshaw,yellow,group_2,4,FIR-MDY-2021-00005,true,false,corrupted
CCTV-00000541,CAM-KA-HBL-8262,traffic_enforcement,Police Department,"Near crime scene, Dharwad, Hubballi-Dharwad",15.44954,75.2277,KA-HBL,STN-KA-HBL-0009,2021-10-10T00:27:00,,,,unidentifiable,2,FIR-HBL-2021-00061,true,true,medium_res
CCTV-00000542,CAM-KA-HBL-9733,bullet,Police Department,"Near crime scene, Dharwad, Hubballi-Dharwad",15.44856,75.228387,KA-HBL,STN-KA-HBL-0009,2021-10-10T17:13:00,KA-14 OS 9363,motorcycle,blue,male_adult,4,FIR-HBL-2021-00061,true,true,medium_res
CCTV-00000543,CAM-KA-BLR2-5340,traffic_enforcement,BBMP,"Near crime scene, Siruguppa, Ballari",15.013942,76.904924,KA-BLR2,STN-KA-BLR2-0029,2021-10-11T14:01:00,,,,juvenile,4,FIR-BLR2-2021-00026,true,false,medium_res
CCTV-00000544,CAM-KA-BLR2-3963,ptz,Traffic Police,"Near crime scene, Siruguppa, Ballari",15.013493,76.901761,KA-BLR2,STN-KA-BLR2-0029,2021-10-11T04:51:00,,,,male_adult,1,FIR-BLR2-2021-00026,true,true,medium_res
CCTV-00000545,CAM-KA-BLR2-1984,atm_internal,Traffic Police,"Near crime scene, Siruguppa, Ballari",15.012295,76.901815,KA-BLR2,STN-KA-BLR2-0029,2021-10-11T10:56:00,,,,juvenile,4,FIR-BLR2-2021-00026,false,false,low_res
CCTV-00000546,CAM-KA-MGL-7443,bodycam,Traffic Police,"Near crime scene, Bantwal, Dakshina Kannada",12.433699,75.406613,KA-MGL,STN-KA-MGL-0007,2021-10-11T11:24:00,KA-26 WJ 4257,van,silver,male_adult,1,FIR-MGL-2021-00046,false,true,medium_res
CCTV-00000547,CAM-KA-KLR-1620,dome,BBMP,"Near crime scene, Kolar, Kolar",13.265616,78.24952,KA-KLR,STN-KA-KLR-0004,2021-10-12T11:55:00,,,,group_3plus,3,FIR-KLR-2021-00003,false,true,medium_res
CCTV-00000548,CAM-KA-KLR-5161,bodycam,BBMP,"Near crime scene, Kolar, Kolar",13.26532,78.251462,KA-KLR,STN-KA-KLR-0004,2021-10-12T06:36:00,KA-25 TZ 2690,motorcycle,blue,female_adult,2,FIR-KLR-2021-00003,false,true,high_res
CCTV-00000549,CAM-KA-KLR-6500,atm_internal,BBMP,"Near crime scene, Kolar, Kolar",13.265351,78.25279,KA-KLR,STN-KA-KLR-0004,2021-10-12T18:15:00,,,,male_adult,2,FIR-KLR-2021-00003,true,false,high_res
CCTV-00000550,CAM-KA-BLR-5529,ptz,BBMP,"Near crime scene, Bengaluru North, Bengaluru Urban",12.928418,77.693584,KA-BLR,STN-KA-BLR-0003,2021-10-16T07:44:00,KA-42 GF 8904,motorcycle,green,group_3plus,2,FIR-BLR-2021-00151,false,true,high_res
CCTV-00000551,CAM-KA-HSN-4781,ptz,KSTDC,"Near crime scene, Channarayapatna, Hassan",13.119578,75.79327,KA-HSN,STN-KA-HSN-0010,2021-10-17T21:24:00,KA-17 XR 4561,van,blue,group_3plus,3,FIR-HSN-2021-00005,false,true,low_res
CCTV-00000552,CAM-KA-HSN-6336,bullet,Police Department,"Near crime scene, Channarayapatna, Hassan",13.11732,75.791405,KA-HSN,STN-KA-HSN-0010,2021-10-17T01:34:00,KA-07 NW 4956,car,grey,juvenile,3,FIR-HSN-2021-00005,true,false,medium_res
CCTV-00000553,CAM-KA-HSN-9527,dome,Traffic Police,"Near crime scene, Channarayapatna, Hassan",13.116536,75.794747,KA-HSN,STN-KA-HSN-0010,2021-10-17T04:02:00,KA-42 NC 3479,van,white,unidentifiable,3,FIR-HSN-2021-00005,true,true,low_res
CCTV-00000554,CAM-KA-MYS-8689,bodycam,Police Department,"Near crime scene, Heggadadevankote, Mysuru",12.095225,76.758738,KA-MYS,STN-KA-MYS-0014,2021-10-17T23:41:00,KA-10 AC 2980,auto_rickshaw,red,female_adult,1,FIR-MYS-2021-00023,false,true,medium_res
CCTV-00000555,CAM-KA-MYS-8079,bullet,Police Department,"Near crime scene, Heggadadevankote, Mysuru",12.094956,76.756418,KA-MYS,STN-KA-MYS-0014,2021-10-17T03:43:00,KA-20 RW 5748,van,blue,group_2,1,FIR-MYS-2021-00023,false,true,high_res
CCTV-00000556,CAM-KA-MDY-2269,atm_internal,Private Business,"Near crime scene, Nagamangala, Mandya",12.323289,76.965139,KA-MDY,STN-KA-MDY-0009,2021-10-18T23:16:00,KA-03 JF 7650,car,white,group_2,1,FIR-MDY-2021-00008,false,true,corrupted
CCTV-00000557,CAM-KA-MDY-5394,bodycam,Private Business,"Near crime scene, Nagamangala, Mandya",12.324553,76.968536,KA-MDY,STN-KA-MDY-0009,2021-10-18T04:49:00,KA-11 LW 8234,van,white,group_2,3,FIR-MDY-2021-00008,false,false,medium_res
CCTV-00000558,CAM-KA-MDY-7495,ptz,Traffic Police,"Near crime scene, Pandavapura, Mandya",12.869109,76.66169,KA-MDY,STN-KA-MDY-0014,2021-10-20T14:26:00,KA-13 WI 9523,car,green,female_adult,1,FIR-MDY-2021-00009,true,true,medium_res
CCTV-00000559,CAM-KA-MDY-1595,atm_internal,BBMP,"Near crime scene, Pandavapura, Mandya",12.868322,76.663236,KA-MDY,STN-KA-MDY-0014,2021-10-20T02:04:00,,,,group_2,4,FIR-MDY-2021-00009,false,false,low_res
CCTV-00000560,CAM-KA-MDY-6300,traffic_enforcement,Police Department,"Near crime scene, Pandavapura, Mandya",12.867969,76.662469,KA-MDY,STN-KA-MDY-0014,2021-10-20T14:55:00,,,,group_3plus,3,FIR-MDY-2021-00009,true,true,low_res
CCTV-00000561,CAM-KA-CHB-7738,bullet,Traffic Police,"Near crime scene, Bagepalli, Chikkaballapura",13.368469,78.173784,KA-CHB,STN-KA-CHB-0004,2021-10-21T15:12:00,KA-36 FG 5073,car,yellow,group_2,4,FIR-CHB-2021-00025,true,true,medium_res
CCTV-00000562,CAM-KA-CHB-1257,bodycam,Police Department,"Near crime scene, Bagepalli, Chikkaballapura",13.367211,78.173431,KA-CHB,STN-KA-CHB-0004,2021-10-21T12:48:00,KA-36 RL 8606,auto_rickshaw,yellow,juvenile,1,FIR-CHB-2021-00025,true,true,medium_res
CCTV-00000563,CAM-KA-CHB-1437,bodycam,Private Business,"Near crime scene, Bagepalli, Chikkaballapura",13.36718,78.17548,KA-CHB,STN-KA-CHB-0004,2021-10-21T00:35:00,KA-38 BQ 5923,motorcycle,red,unidentifiable,2,FIR-CHB-2021-00025,false,true,low_res
CCTV-00000564,CAM-KA-BLR2-9993,dome,KSTDC,"Near crime scene, Siruguppa, Ballari",15.224293,76.993602,KA-BLR2,STN-KA-BLR2-0025,2021-10-21T01:03:00,KA-38 NW 2689,auto_rickshaw,white,group_2,4,FIR-BLR2-2021-00028,false,true,low_res
CCTV-00000565,CAM-KA-BLR2-9264,atm_internal,Traffic Police,"Near crime scene, Siruguppa, Ballari",15.225501,76.994706,KA-BLR2,STN-KA-BLR2-0025,2021-10-21T16:40:00,KA-36 TX 5389,car,white,female_adult,4,FIR-BLR2-2021-00028,false,true,high_res
CCTV-00000566,CAM-KA-BLR-8519,ptz,Private Business,"Near crime scene, Rajarajeshwari Nagar, Bengaluru Urban",12.957229,77.761783,KA-BLR,STN-KA-BLR-0048,2021-10-22T07:57:00,KA-14 RM 2569,auto_rickshaw,black,group_2,3,FIR-BLR-2021-00155,false,true,high_res
CCTV-00000567,CAM-KA-BLG-7515,bullet,KSTDC,"Near crime scene, Savadatti, Belagavi",15.796194,74.498768,KA-BLG,STN-KA-BLG-0029,2021-10-23T11:37:00,KA-01 TG 7751,van,green,male_adult,4,FIR-BLG-2021-00029,false,true,high_res
CCTV-00000568,CAM-KA-BLG-6083,atm_internal,Private Business,"Near crime scene, Savadatti, Belagavi",15.796394,74.497969,KA-BLG,STN-KA-BLG-0029,2021-10-23T05:25:00,KA-42 MT 4623,car,black,male_adult,2,FIR-BLG-2021-00029,false,true,medium_res
CCTV-00000569,CAM-KA-HBL-4116,atm_internal,Bank,"Near crime scene, Navalgund, Hubballi-Dharwad",15.334826,75.147533,KA-HBL,STN-KA-HBL-0018,2021-10-23T06:43:00,KA-23 DY 4059,van,grey,juvenile,1,FIR-HBL-2021-00064,true,true,medium_res
CCTV-00000570,CAM-KA-MGL-7627,bodycam,Police Department,"Near crime scene, Sullia, Dakshina Kannada",12.84781,75.447821,KA-MGL,STN-KA-MGL-0021,2021-10-25T14:24:00,,,,group_2,2,FIR-MGL-2021-00051,true,true,high_res
CCTV-00000571,CAM-KA-MGL-3308,atm_internal,BBMP,"Near crime scene, Sullia, Dakshina Kannada",12.849771,75.449289,KA-MGL,STN-KA-MGL-0021,2021-10-25T09:09:00,KA-07 ZY 6361,van,grey,unidentifiable,1,FIR-MGL-2021-00051,false,true,medium_res
CCTV-00000572,CAM-KA-MGL-6918,atm_internal,Police Department,"Near crime scene, Sullia, Dakshina Kannada",12.849062,75.449465,KA-MGL,STN-KA-MGL-0021,2021-10-25T12:34:00,KA-10 ID 2520,van,silver,group_2,4,FIR-MGL-2021-00051,false,true,medium_res
CCTV-00000573,CAM-KA-KLR-4650,bodycam,Bank,"Near crime scene, Malur, Kolar",13.110853,78.240819,KA-KLR,STN-KA-KLR-0010,2021-10-26T16:54:00,KA-19 MM 4068,van,silver,juvenile,4,FIR-KLR-2021-00004,false,true,high_res
CCTV-00000574,CAM-KA-KLR-1034,traffic_enforcement,BBMP,"Near crime scene, Malur, Kolar",13.110167,78.241302,KA-KLR,STN-KA-KLR-0010,2021-10-26T04:38:00,KA-03 QU 7414,van,blue,male_adult,1,FIR-KLR-2021-00004,false,true,high_res
CCTV-00000575,CAM-KA-BLR-1549,dome,Traffic Police,"Near crime scene, Bengaluru East, Bengaluru Urban",13.158599,77.794833,KA-BLR,STN-KA-BLR-0024,2021-10-27T10:03:00,,,,juvenile,2,FIR-BLR-2021-00159,false,false,low_res
CCTV-00000576,CAM-KA-CTV-8664,atm_internal,BBMP,"Near crime scene, Hiriyur, Chitradurga",14.173918,76.86617,KA-CTV,STN-KA-CTV-0006,2021-10-28T21:43:00,,,,juvenile,1,FIR-CTV-2021-00003,true,true,medium_res
CCTV-00000577,CAM-KA-MDY-4052,traffic_enforcement,KSTDC,"Near crime scene, Mandya, Mandya",12.667615,76.610206,KA-MDY,STN-KA-MDY-0002,2021-10-28T18:22:00,KA-38 UL 2185,van,blue,unidentifiable,1,FIR-MDY-2021-00011,true,true,low_res
CCTV-00000578,CAM-KA-BLR-3924,bodycam,Bank,"Near crime scene, Bengaluru East, Bengaluru Urban",13.054455,77.390106,KA-BLR,STN-KA-BLR-0021,2021-10-30T15:33:00,,,,unidentifiable,3,FIR-BLR-2021-00163,false,true,low_res
CCTV-00000579,CAM-KA-BLR-4383,bodycam,Traffic Police,"Near crime scene, Rajarajeshwari Nagar, Bengaluru Urban",12.900197,77.604291,KA-BLR,STN-KA-BLR-0044,2021-10-30T07:10:00,,,,unidentifiable,1,FIR-BLR-2021-00164,false,true,high_res
CCTV-00000580,CAM-KA-BLR-4388,traffic_enforcement,Private Business,"Near crime scene, Rajarajeshwari Nagar, Bengaluru Urban",12.897525,77.605599,KA-BLR,STN-KA-BLR-0044,2021-10-30T07:18:00,,,,female_adult,3,FIR-BLR-2021-00164,false,true,high_res
CCTV-00000581,CAM-KA-KLP-8178,bodycam,Traffic Police,"Near crime scene, Sedam, Kalaburagi",17.631649,77.081583,KA-KLP,STN-KA-KLP-0020,2021-10-31T02:20:00,KA-05 EN 2312,motorcycle,white,group_3plus,3,FIR-KLP-2021-00061,false,true,high_res
CCTV-00000582,CAM-KA-KLP-4493,traffic_enforcement,Bank,"Near crime scene, Sedam, Kalaburagi",17.629592,77.079186,KA-KLP,STN-KA-KLP-0020,2021-10-31T13:37:00,KA-17 HK 7522,car,blue,unidentifiable,3,FIR-KLP-2021-00061,true,true,low_res
CCTV-00000583,CAM-KA-KLP-9547,bullet,Traffic Police,"Near crime scene, Sedam, Kalaburagi",17.63088,77.080743,KA-KLP,STN-KA-KLP-0020,2021-10-31T21:15:00,KA-38 WK 2707,car,green,group_3plus,4,FIR-KLP-2021-00061,false,true,medium_res
